# signature_gene_contribution | collection gavish (pan-cancer malignant metaprograms (Gavish)) | DRVI run drvi_epicnv_64_nomt | 05_4 - 05_8 signature interpretation
# CAVEAT: Cells are the aneuploid epithelium called by inferCNV in 05_1: a per-cohort THRESHOLD on a CNV score, not a validated clone assignment - no matched normal, no bulk WGS.
# CAVEAT: Cells no run covered (not_tested) were excluded rather than assumed normal, and 19 of the 29 cohorts of the epithelial compartment reach the 200-cell floor, so this is the tumour the call could reach in the patients with the most of it.
# CAVEAT: The CellTypist labels carried along (cell_type_01_4) come from a NORMAL breast atlas with no malignant class and are landmarks, never identities: every state reported here is a state of malignant epithelium, named by its genes and not by that label.
signature,axis,gene,detection_rate,mean_expression,share_of_mean_signal,share_of_score_variance,spearman_with_score,rank_by_variance_share
MP15_EMT_4,emt,DST,0.232165,0.226061,0.012747,0.014314,0.182624,26
MP15_EMT_4,emt,NTRK2,0.095824,0.085125,0.0048,0.013459,0.272215,27
MP15_EMT_4,emt,C1R,0.116614,0.097185,0.00548,0.012797,0.278288,28
MP15_EMT_4,emt,IFIT3,0.091189,0.092634,0.005223,0.011821,0.232824,29
MP15_EMT_4,emt,SERPINE2,0.122095,0.116505,0.006569,0.011321,0.201875,30
MP15_EMT_4,emt,DCN,0.075866,0.122689,0.006918,0.010444,0.204509,31
MP15_EMT_4,emt,SERPINF1,0.063828,0.078529,0.004428,0.009628,0.227762,32
MP15_EMT_4,emt,CAV1,0.098592,0.106189,0.005988,0.009591,0.195021,33
MP15_EMT_4,emt,IGFBP5,0.193216,0.301737,0.017014,0.009262,0.103883,34
MP15_EMT_4,emt,TXNIP,0.212548,0.20564,0.011595,0.008399,0.131701,35
MP15_EMT_4,emt,ANTXR1,0.0999,0.071607,0.004038,0.007389,0.186355,36
MP15_EMT_4,emt,COL17A1,0.027852,0.026854,0.001514,0.006755,0.204067,37
MP15_EMT_4,emt,C12orf75,0.180702,0.147393,0.008311,0.005736,0.096553,38
MP15_EMT_4,emt,HTRA1,0.060856,0.056369,0.003178,0.005135,0.110733,39
MP15_EMT_4,emt,SESN3,0.1002,0.07536,0.004249,0.004871,0.11732,40
MP15_EMT_4,emt,SNAI2,0.028029,0.021504,0.001213,0.003668,0.165261,41
MP15_EMT_4,emt,TP53AIP1,0.013087,0.009462,0.000534,0.002109,0.128471,42
MP15_EMT_4,emt,THBS2,0.028697,0.022297,0.001257,0.001862,0.087442,43
MP15_EMT_4,emt,MOXD1,0.02627,0.021524,0.001214,0.001139,0.067579,44
MP15_EMT_4,emt,ASPN,0.008098,0.010245,0.000578,0.000845,0.063152,45
MP15_EMT_4,emt,HOPX,0.027961,0.024092,0.001358,0.000481,0.01569,46
MP15_EMT_4,emt,DAPL1,0.030646,0.023932,0.001349,0.000167,0.014482,47
MP15_EMT_4,emt,ALDH3A1,0.003872,0.001868,0.000105,0.000152,0.018275,48
MP15_EMT_4,emt,SLC47A2,0.000273,0.000153,9e-06,2.7e-05,0.014863,49
MP16_MES_GLIOMA,emt,ANXA1,0.368751,0.67369,0.058907,0.109681,0.582351,1
MP16_MES_GLIOMA,emt,ANXA2,0.728941,1.459962,0.127657,0.10596,0.481459,2
MP16_MES_GLIOMA,emt,S100A16,0.472142,0.772696,0.067563,0.084793,0.429429,3
MP16_MES_GLIOMA,emt,LMNA,0.60502,0.949374,0.083012,0.079145,0.497581,4
MP16_MES_GLIOMA,emt,VIM,0.579949,1.261276,0.110284,0.072065,0.391577,5
MP16_MES_GLIOMA,emt,TNFRSF12A,0.359072,0.438669,0.038357,0.055056,0.436313,6
MP16_MES_GLIOMA,emt,CD44,0.379916,0.447569,0.039135,0.053225,0.404653,7
MP16_MES_GLIOMA,emt,ACTN1,0.351369,0.359367,0.031423,0.040454,0.408903,8
MP16_MES_GLIOMA,emt,ZYX,0.348125,0.363642,0.031796,0.03824,0.38714,9
MP16_MES_GLIOMA,emt,PDLIM4,0.25365,0.249596,0.021824,0.027764,0.341051,10
MP16_MES_GLIOMA,emt,CYTOR,0.26277,0.26243,0.022947,0.025585,0.306917,11
MP16_MES_GLIOMA,emt,CLIC4,0.291195,0.274876,0.024035,0.025444,0.311708,12
MP16_MES_GLIOMA,emt,WWTR1,0.272082,0.250171,0.021875,0.024927,0.320439,13
MP16_MES_GLIOMA,emt,EMP1,0.213284,0.199237,0.017421,0.023051,0.319798,14
MP16_MES_GLIOMA,emt,NAMPT,0.352924,0.345973,0.030251,0.022515,0.269099,15
MP16_MES_GLIOMA,emt,MIR4435-2HG,0.195534,0.178694,0.015625,0.022215,0.306191,16
MP16_MES_GLIOMA,emt,TNC,0.129974,0.118413,0.010354,0.021312,0.33739,17
MP16_MES_GLIOMA,emt,EGR1,0.415211,0.625469,0.05469,0.019536,0.176957,18
MP16_MES_GLIOMA,emt,VMP1,0.348329,0.384543,0.033624,0.015464,0.19427,19
MP16_MES_GLIOMA,emt,RCAN1,0.177675,0.178034,0.015567,0.013806,0.222118,20
MP16_MES_GLIOMA,emt,IGFBP3,0.081973,0.094352,0.00825,0.012316,0.220482,21
MP16_MES_GLIOMA,emt,VCL,0.164588,0.125933,0.011011,0.010696,0.227355,22
MP16_MES_GLIOMA,emt,IGFBP7,0.145815,0.19916,0.017414,0.010614,0.200751,23
MP16_MES_GLIOMA,emt,GNG12,0.172876,0.12631,0.011044,0.009212,0.204864,24
MP16_MES_GLIOMA,emt,IGF2BP2,0.080338,0.068344,0.005976,0.009203,0.245728,25
MP16_MES_GLIOMA,emt,JAG1,0.108448,0.075156,0.006572,0.008136,0.204477,26
MP16_MES_GLIOMA,emt,GADD45A,0.101673,0.065571,0.005733,0.005994,0.176243,27
MP16_MES_GLIOMA,emt,ELL2,0.105245,0.074127,0.006482,0.005302,0.156131,28
MP16_MES_GLIOMA,emt,CAMK2D,0.089785,0.061831,0.005406,0.005161,0.152201,29
MP16_MES_GLIOMA,emt,HIVEP3,0.088981,0.052441,0.004585,0.005154,0.160062,30
MP16_MES_GLIOMA,emt,PGM2L1,0.141685,0.108316,0.009471,0.004879,0.123152,31
MP16_MES_GLIOMA,emt,IL1RAP,0.045247,0.02879,0.002517,0.00483,0.185951,32
MP16_MES_GLIOMA,emt,PLAT,0.183278,0.229204,0.020041,0.004679,0.080866,33
MP16_MES_GLIOMA,emt,F3,0.04905,0.036251,0.00317,0.004079,0.14151,34
MP16_MES_GLIOMA,emt,SLC4A7,0.133192,0.106806,0.009339,0.004069,0.124786,35
MP16_MES_GLIOMA,emt,CREB5,0.047783,0.03695,0.003231,0.003608,0.151683,36
MP16_MES_GLIOMA,emt,NRP2,0.037313,0.027188,0.002377,0.003604,0.159393,37
MP16_MES_GLIOMA,emt,LYST,0.10354,0.070924,0.006201,0.003344,0.100533,38
MP16_MES_GLIOMA,emt,SAMD4A,0.023762,0.014096,0.001233,0.002231,0.140775,39
MP16_MES_GLIOMA,emt,BCAT1,0.014342,0.012219,0.001068,0.000955,0.076917,40
MP16_MES_GLIOMA,emt,ADAMTS9-AS2,0.007362,0.004559,0.000399,0.000509,0.077041,41
MP16_MES_GLIOMA,emt,AKAP12,0.007239,0.006128,0.000536,0.000465,0.062912,42
MP16_MES_GLIOMA,emt,FRMD5,0.003585,0.001726,0.000151,0.000279,0.048598,43
MP16_MES_GLIOMA,emt,GFAP,0.003217,0.002089,0.000183,0.000166,0.040932,44
MP16_MES_GLIOMA,emt,DIRAS3,0.0188,0.012363,0.001081,0.000151,0.015907,45
MP16_MES_GLIOMA,emt,KLHL4,0.000859,0.000753,6.6e-05,8.2e-05,0.026707,46
MP16_MES_GLIOMA,emt,SCG2,0.000709,0.000544,4.8e-05,3.7e-05,0.012361,47
MP16_MES_GLIOMA,emt,CADPS,0.000409,0.000259,2.3e-05,1.3e-05,0.01362,48
MP16_MES_GLIOMA,emt,GAP43,0.000982,0.000517,4.5e-05,-6e-06,0.002405,49
MP17_INTERFERON_MHC_II_1,immune,HLA-B,0.694232,1.661206,0.062339,0.050265,0.75456,1
MP17_INTERFERON_MHC_II_1,immune,CD74,0.616212,1.506172,0.056521,0.048141,0.752099,2
MP17_INTERFERON_MHC_II_1,immune,HLA-A,0.5929,1.200342,0.045045,0.043544,0.666942,3
MP17_INTERFERON_MHC_II_1,immune,IFI27,0.415893,1.075255,0.040351,0.03966,0.653811,4
MP17_INTERFERON_MHC_II_1,immune,HLA-DRA,0.356114,0.727282,0.027292,0.038958,0.639537,5
MP17_INTERFERON_MHC_II_1,immune,IFITM1,0.557482,1.170395,0.043921,0.038392,0.624554,6
MP17_INTERFERON_MHC_II_1,immune,IFITM3,0.772416,1.8686,0.070122,0.036202,0.631673,7
MP17_INTERFERON_MHC_II_1,immune,HLA-DRB1,0.29977,0.574106,0.021544,0.03597,0.628769,8
MP17_INTERFERON_MHC_II_1,immune,HLA-C,0.73678,1.684796,0.063225,0.034172,0.606184,9
MP17_INTERFERON_MHC_II_1,immune,B2M,0.907025,2.725752,0.102288,0.033875,0.717842,10
MP17_INTERFERON_MHC_II_1,immune,CXCL10,0.156163,0.395867,0.014856,0.03185,0.519035,11
MP17_INTERFERON_MHC_II_1,immune,IFI6,0.381689,0.685675,0.025731,0.029517,0.524482,12
MP17_INTERFERON_MHC_II_1,immune,PSMB9,0.342931,0.582009,0.021841,0.0293,0.629023,13
MP17_INTERFERON_MHC_II_1,immune,UBE2L6,0.377449,0.568115,0.021319,0.028885,0.540359,14
MP17_INTERFERON_MHC_II_1,immune,HLA-DPA1,0.280861,0.469028,0.017601,0.028049,0.575666,15
MP17_INTERFERON_MHC_II_1,immune,BST2,0.499216,0.871148,0.032691,0.026455,0.550838,16
MP17_INTERFERON_MHC_II_1,immune,HLA-DRB5,0.226058,0.371296,0.013933,0.02581,0.560758,17
MP17_INTERFERON_MHC_II_1,immune,HLA-DQB1,0.192548,0.317613,0.011919,0.025584,0.554318,18
MP17_INTERFERON_MHC_II_1,immune,HLA-DPB1,0.258313,0.394592,0.014808,0.024549,0.537964,19
MP17_INTERFERON_MHC_II_1,immune,TAP1,0.287268,0.388142,0.014566,0.02336,0.539237,20
MP17_INTERFERON_MHC_II_1,immune,ISG15,0.326203,0.503737,0.018903,0.022816,0.541837,21
MP17_INTERFERON_MHC_II_1,immune,C1S,0.219677,0.333499,0.012515,0.021671,0.52612,22
MP17_INTERFERON_MHC_II_1,immune,GBP1,0.196638,0.275386,0.010334,0.019867,0.520217,23
MP17_INTERFERON_MHC_II_1,immune,HLA-E,0.491814,0.668111,0.025072,0.01973,0.457125,24
MP17_INTERFERON_MHC_II_1,immune,HLA-DQA1,0.165801,0.247639,0.009293,0.019283,0.538818,25
MP17_INTERFERON_MHC_II_1,immune,TYMP,0.335296,0.421973,0.015835,0.018868,0.427447,26
MP17_INTERFERON_MHC_II_1,immune,PSMB8,0.38147,0.468109,0.017566,0.01744,0.487886,27
MP17_INTERFERON_MHC_II_1,immune,PLSCR1,0.314779,0.384883,0.014443,0.017098,0.445973,28
MP17_INTERFERON_MHC_II_1,immune,HLA-DMA,0.227666,0.273735,0.010272,0.016586,0.51741,29
MP17_INTERFERON_MHC_II_1,immune,HLA-F,0.228062,0.246911,0.009266,0.01455,0.502426,30
MP17_INTERFERON_MHC_II_1,immune,LAP3,0.291958,0.317999,0.011933,0.014323,0.376661,31
MP17_INTERFERON_MHC_II_1,immune,SOD2,0.351397,0.413376,0.015513,0.012833,0.332628,32
MP17_INTERFERON_MHC_II_1,immune,STAT1,0.326122,0.363442,0.013639,0.012601,0.42025,33
MP17_INTERFERON_MHC_II_1,immune,TNFSF10,0.369801,0.49503,0.018577,0.012102,0.311827,34
MP17_INTERFERON_MHC_II_1,immune,ISG20,0.233433,0.24972,0.009371,0.011649,0.372319,35
MP17_INTERFERON_MHC_II_1,immune,GBP2,0.202991,0.21033,0.007893,0.011262,0.400722,36
MP17_INTERFERON_MHC_II_1,immune,SAA1,0.200796,0.311254,0.01168,0.007898,0.351432,37
MP17_INTERFERON_MHC_II_1,immune,IFIT3,0.091189,0.092634,0.003476,0.007246,0.378367,38
MP17_INTERFERON_MHC_II_1,immune,IFI44L,0.148433,0.145902,0.005475,0.00671,0.397108,39
MP17_INTERFERON_MHC_II_1,immune,IFI35,0.154799,0.127853,0.004798,0.006036,0.322262,40
MP17_INTERFERON_MHC_II_1,immune,OAS1,0.115646,0.102034,0.003829,0.005928,0.34008,41
MP17_INTERFERON_MHC_II_1,immune,MX1,0.192003,0.193688,0.007268,0.005761,0.318522,42
MP17_INTERFERON_MHC_II_1,immune,IFIT2,0.067277,0.073867,0.002772,0.005565,0.284153,43
MP17_INTERFERON_MHC_II_1,immune,C1R,0.116614,0.097185,0.003647,0.005087,0.318309,44
MP17_INTERFERON_MHC_II_1,immune,PARP14,0.164792,0.139498,0.005235,0.004905,0.294702,45
MP17_INTERFERON_MHC_II_1,immune,PARP9,0.161534,0.122395,0.004593,0.004511,0.272145,46
MP17_INTERFERON_MHC_II_1,immune,IFI44,0.104958,0.082305,0.003089,0.002923,0.26629,47
MP17_INTERFERON_MHC_II_1,immune,IFIT1,0.053031,0.047931,0.001799,0.002216,0.203636,48
MP18_INTERFERON_MHC_II_2,immune,CD74,0.616212,1.506172,0.062683,0.076843,0.679,1
MP18_INTERFERON_MHC_II_2,immune,HLA-DRA,0.356114,0.727282,0.030268,0.062705,0.603883,2
MP18_INTERFERON_MHC_II_2,immune,IFITM3,0.772416,1.8686,0.077767,0.061617,0.603846,3
MP18_INTERFERON_MHC_II_2,immune,HLA-DRB1,0.29977,0.574106,0.023893,0.058703,0.607297,4
MP18_INTERFERON_MHC_II_2,immune,S100A10,0.757324,1.751635,0.072899,0.052491,0.468862,5
MP18_INTERFERON_MHC_II_2,immune,IFI6,0.381689,0.685675,0.028536,0.049863,0.555814,6
MP18_INTERFERON_MHC_II_2,immune,ANXA1,0.368751,0.67369,0.028037,0.048226,0.52434,7
MP18_INTERFERON_MHC_II_2,immune,SERPING1,0.285224,0.461944,0.019225,0.047989,0.503879,8
MP18_INTERFERON_MHC_II_2,immune,LGALS1,0.552874,1.147175,0.047743,0.047413,0.483915,9
MP18_INTERFERON_MHC_II_2,immune,HLA-DPA1,0.280861,0.469028,0.01952,0.045776,0.561499,10
MP18_INTERFERON_MHC_II_2,immune,MMP7,0.24209,0.494479,0.020579,0.044689,0.517626,11
MP18_INTERFERON_MHC_II_2,immune,HLA-DRB5,0.226058,0.371296,0.015452,0.042412,0.553463,12
MP18_INTERFERON_MHC_II_2,immune,ISG15,0.326203,0.503737,0.020964,0.035922,0.508182,13
MP18_INTERFERON_MHC_II_2,immune,C1S,0.219677,0.333499,0.013879,0.035235,0.513486,14
MP18_INTERFERON_MHC_II_2,immune,CD9,0.661036,1.168873,0.048646,0.03409,0.361867,15
MP18_INTERFERON_MHC_II_2,immune,LGALS3BP,0.344185,0.431074,0.01794,0.031079,0.463796,16
MP18_INTERFERON_MHC_II_2,immune,CRYAB,0.336414,0.535339,0.02228,0.029984,0.451357,17
MP18_INTERFERON_MHC_II_2,immune,HLA-DMA,0.227666,0.273735,0.011392,0.027419,0.502005,18
MP18_INTERFERON_MHC_II_2,immune,CLU,0.553297,1.001873,0.041696,0.023645,0.32178,19
MP18_INTERFERON_MHC_II_2,immune,MT1X,0.512481,0.787975,0.032794,0.01765,0.315468,20
MP18_INTERFERON_MHC_II_2,immune,CTSD,0.276826,0.285308,0.011874,0.017531,0.306092,21
MP18_INTERFERON_MHC_II_2,immune,MT2A,0.661691,1.272208,0.052946,0.017087,0.271545,22
MP18_INTERFERON_MHC_II_2,immune,CALM2,0.78309,1.549032,0.064467,0.015193,0.158183,23
MP18_INTERFERON_MHC_II_2,immune,NNMT,0.255886,0.3125,0.013006,0.014302,0.356007,24
MP18_INTERFERON_MHC_II_2,immune,C3,0.146647,0.153915,0.006406,0.013633,0.396159,25
MP18_INTERFERON_MHC_II_2,immune,A2M,0.142571,0.170435,0.007093,0.013236,0.331822,26
MP18_INTERFERON_MHC_II_2,immune,C1R,0.116614,0.097185,0.004045,0.008695,0.329456,27
MP18_INTERFERON_MHC_II_2,immune,TUBA1A,0.377721,0.479733,0.019965,0.008244,0.225278,28
MP18_INTERFERON_MHC_II_2,immune,ARPC1B,0.238245,0.214788,0.008939,0.008158,0.259005,29
MP18_INTERFERON_MHC_II_2,immune,DEPP1,0.120118,0.103809,0.00432,0.004735,0.178288,30
MP18_INTERFERON_MHC_II_2,immune,UCHL1,0.149851,0.171859,0.007152,0.002863,0.155173,31
MP18_INTERFERON_MHC_II_2,immune,S100B,0.167682,0.260207,0.010829,0.002659,0.14787,32
MP18_INTERFERON_MHC_II_2,immune,IFITM2,0.345889,0.46118,0.019193,0.002537,0.116045,33
MP18_INTERFERON_MHC_II_2,immune,CTNNAL1,0.129511,0.089778,0.003736,0.002504,0.109115,34
MP18_INTERFERON_MHC_II_2,immune,PMP22,0.257495,0.276709,0.011516,0.0022,0.078746,35
MP18_INTERFERON_MHC_II_2,immune,GPM6B,0.094079,0.067348,0.002803,0.001713,0.125373,36
MP18_INTERFERON_MHC_II_2,immune,TMEM176B,0.131569,0.143516,0.005973,0.001258,0.075349,37
MP18_INTERFERON_MHC_II_2,immune,DHRS3,0.091939,0.059971,0.002496,0.000988,0.068105,38
MP18_INTERFERON_MHC_II_2,immune,TMEM176A,0.138058,0.158018,0.006576,0.00096,0.06707,39
MP18_INTERFERON_MHC_II_2,immune,GPX3,0.040271,0.027744,0.001155,0.000945,0.108332,40
MP18_INTERFERON_MHC_II_2,immune,RARRES2,0.099696,0.108881,0.004531,0.000678,0.08041,41
MP18_INTERFERON_MHC_II_2,immune,ALDH1A1,0.015868,0.01296,0.000539,0.00016,0.047013,42
MP18_INTERFERON_MHC_II_2,immune,PLP1,0.012856,0.00951,0.000396,0.000141,0.030363,43
MP18_INTERFERON_MHC_II_2,immune,GFRA3,0.020122,0.013642,0.000568,7.3e-05,0.025371,44
MP18_INTERFERON_MHC_II_2,immune,EGFL8,0.004744,0.003158,0.000131,-4e-05,-0.006007,45
MP18_INTERFERON_MHC_II_2,immune,SEMA3B,0.039944,0.027617,0.001149,-0.000208,-0.011964,46
MP18_INTERFERON_MHC_II_2,immune,PDK4,0.09333,0.090374,0.003761,-0.001052,-0.025508,47
MP18_INTERFERON_MHC_II_2,immune,WFDC2,0.454078,0.872569,0.036314,-0.002103,0.032293,48
MP18_INTERFERON_MHC_II_2,immune,PLAT,0.183278,0.229204,0.009539,-0.005106,-0.129442,49
MP18_INTERFERON_MHC_II_2,immune,SELENOP,0.378553,0.537925,0.022387,-0.005734,-0.03027,50
MP19_EPITHELIAL_SENESCENCE,senescence,KRT7,0.593323,1.098423,0.078187,0.066306,0.536203,1
MP19_EPITHELIAL_SENESCENCE,senescence,ANXA1,0.368751,0.67369,0.047954,0.066302,0.456094,2
MP19_EPITHELIAL_SENESCENCE,senescence,TACSTD2,0.605524,1.094342,0.077897,0.06331,0.536736,3
MP19_EPITHELIAL_SENESCENCE,senescence,SLPI,0.429948,0.789589,0.056204,0.063249,0.516528,4
MP19_EPITHELIAL_SENESCENCE,senescence,S100A9,0.25031,0.440074,0.031325,0.056018,0.457657,5
MP19_EPITHELIAL_SENESCENCE,senescence,CLDN4,0.592041,1.043649,0.074288,0.047326,0.447659,6
MP19_EPITHELIAL_SENESCENCE,senescence,PDZK1IP1,0.317478,0.393085,0.02798,0.044007,0.49547,7
MP19_EPITHELIAL_SENESCENCE,senescence,KRT6B,0.198738,0.290228,0.020659,0.042752,0.440135,8
MP19_EPITHELIAL_SENESCENCE,senescence,CLDN7,0.488201,0.658227,0.046854,0.039082,0.467297,9
MP19_EPITHELIAL_SENESCENCE,senescence,CRABP2,0.448748,0.662899,0.047186,0.038017,0.389409,10
MP19_EPITHELIAL_SENESCENCE,senescence,CXCL17,0.174826,0.237873,0.016932,0.032325,0.426294,11
MP19_EPITHELIAL_SENESCENCE,senescence,KRT16,0.152768,0.211894,0.015083,0.031935,0.342056,12
MP19_EPITHELIAL_SENESCENCE,senescence,KRT17,0.286955,0.568785,0.040487,0.031798,0.260259,13
MP19_EPITHELIAL_SENESCENCE,senescence,S100A8,0.130165,0.220398,0.015688,0.02943,0.300638,14
MP19_EPITHELIAL_SENESCENCE,senescence,WFDC2,0.454078,0.872569,0.062111,0.025862,0.299634,15
MP19_EPITHELIAL_SENESCENCE,senescence,ELF3,0.435551,0.56101,0.039934,0.024922,0.358975,16
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB1,0.283819,0.283539,0.020183,0.024772,0.301833,17
MP19_EPITHELIAL_SENESCENCE,senescence,SAA1,0.200796,0.311254,0.022156,0.024442,0.329112,18
MP19_EPITHELIAL_SENESCENCE,senescence,DSC2,0.312393,0.342224,0.02436,0.024001,0.351562,19
MP19_EPITHELIAL_SENESCENCE,senescence,S100P,0.132605,0.157509,0.011212,0.020188,0.338975,20
MP19_EPITHELIAL_SENESCENCE,senescence,CLIC3,0.103663,0.114953,0.008182,0.018846,0.333533,21
MP19_EPITHELIAL_SENESCENCE,senescence,LCN2,0.10793,0.143726,0.010231,0.01857,0.334009,22
MP19_EPITHELIAL_SENESCENCE,senescence,FABP5,0.354491,0.591653,0.042115,0.018434,0.111116,23
MP19_EPITHELIAL_SENESCENCE,senescence,GPRC5A,0.20524,0.204225,0.014537,0.017201,0.300325,24
MP19_EPITHELIAL_SENESCENCE,senescence,PRSS22,0.168269,0.146292,0.010413,0.015423,0.322989,25
MP19_EPITHELIAL_SENESCENCE,senescence,MAL2,0.304132,0.294239,0.020944,0.013939,0.262378,26
MP19_EPITHELIAL_SENESCENCE,senescence,MALL,0.099382,0.088781,0.00632,0.013503,0.27782,27
MP19_EPITHELIAL_SENESCENCE,senescence,LYPD3,0.200237,0.191867,0.013657,0.012117,0.25695,28
MP19_EPITHELIAL_SENESCENCE,senescence,KRT6A,0.028656,0.04151,0.002955,0.01208,0.216799,29
MP19_EPITHELIAL_SENESCENCE,senescence,S100A7,0.028329,0.065183,0.00464,0.010694,0.16918,30
MP19_EPITHELIAL_SENESCENCE,senescence,PI3,0.04552,0.053153,0.003783,0.010693,0.249848,31
MP19_EPITHELIAL_SENESCENCE,senescence,LY6D,0.134759,0.199682,0.014214,0.00802,0.178563,32
MP19_EPITHELIAL_SENESCENCE,senescence,IGFBP3,0.081973,0.094352,0.006716,0.00722,0.181561,33
MP19_EPITHELIAL_SENESCENCE,senescence,C15orf48,0.170872,0.217388,0.015474,0.006718,0.133376,34
MP19_EPITHELIAL_SENESCENCE,senescence,PSCA,0.042943,0.035548,0.00253,0.00439,0.213276,35
MP19_EPITHELIAL_SENESCENCE,senescence,CEACAM6,0.033605,0.027548,0.001961,0.003133,0.142956,36
MP19_EPITHELIAL_SENESCENCE,senescence,AGR2,0.253882,0.368942,0.026262,0.0031,0.124417,37
MP19_EPITHELIAL_SENESCENCE,senescence,AQP3,0.087549,0.07888,0.005615,0.002476,0.110701,38
MP19_EPITHELIAL_SENESCENCE,senescence,SULT2B1,0.084127,0.064104,0.004563,0.002056,0.109618,39
MP19_EPITHELIAL_SENESCENCE,senescence,TSPAN1,0.08061,0.065549,0.004666,0.001959,0.113112,40
MP19_EPITHELIAL_SENESCENCE,senescence,CEACAM5,0.00972,0.008256,0.000588,0.00098,0.106933,41
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB3,0.002222,0.001853,0.000132,0.000568,0.061697,42
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB4,0.002181,0.001994,0.000142,0.000547,0.058239,43
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR1B,0.001077,0.001244,8.9e-05,0.000379,0.039942,44
MP19_EPITHELIAL_SENESCENCE,senescence,IL1RN,0.026584,0.020574,0.001464,0.000377,0.04425,45
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR3,0.006107,0.005808,0.000413,0.000244,0.025793,46
MP19_EPITHELIAL_SENESCENCE,senescence,MUC4,0.006435,0.00408,0.00029,0.000125,0.026839,47
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR2D,0.000314,0.000431,3.1e-05,8.3e-05,0.023372,48
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR2A,0.0003,0.00035,2.5e-05,8.2e-05,0.017221,49
MP19_EPITHELIAL_SENESCENCE,senescence,KRT13,0.006094,0.005176,0.000368,-0.0,-0.004197,50
MP20_MYC,metabolic,LDHA,0.688874,1.263673,0.059848,0.048072,0.416219,1
MP20_MYC,metabolic,ENO1,0.603738,0.999286,0.047327,0.047973,0.472703,2
MP20_MYC,metabolic,RAN,0.650498,1.043684,0.049429,0.047367,0.470286,3
MP20_MYC,metabolic,FABP5,0.354491,0.591653,0.028021,0.044683,0.535329,4
MP20_MYC,metabolic,HSPD1,0.575178,0.836259,0.039606,0.043293,0.456062,5
MP20_MYC,metabolic,HSPE1,0.654874,1.056366,0.05003,0.040215,0.414503,6
MP20_MYC,metabolic,RANBP1,0.49225,0.629542,0.029815,0.034068,0.427401,7
MP20_MYC,metabolic,SNRPD1,0.478208,0.592286,0.028051,0.034025,0.446446,8
MP20_MYC,metabolic,NCL,0.59958,0.849855,0.04025,0.033147,0.356951,9
MP20_MYC,metabolic,EIF5A,0.577304,0.806636,0.038203,0.032846,0.389816,10
MP20_MYC,metabolic,LDHB,0.543604,0.840521,0.039807,0.030032,0.313323,11
MP20_MYC,metabolic,PPA1,0.554688,0.750761,0.035556,0.029421,0.338503,12
MP20_MYC,metabolic,CCT5,0.381607,0.420993,0.019938,0.027168,0.415627,13
MP20_MYC,metabolic,C1QBP,0.481807,0.574276,0.027198,0.02601,0.359522,14
MP20_MYC,metabolic,FKBP4,0.465939,0.550693,0.026081,0.025995,0.333581,15
MP20_MYC,metabolic,CYCS,0.500116,0.618325,0.029284,0.025666,0.322784,16
MP20_MYC,metabolic,NHP2,0.556787,0.748782,0.035463,0.025161,0.302585,17
MP20_MYC,metabolic,ATP5MC1,0.529767,0.677252,0.032075,0.023833,0.315266,18
MP20_MYC,metabolic,EIF4EBP1,0.425095,0.589525,0.02792,0.023771,0.371709,19
MP20_MYC,metabolic,MRPL3,0.376972,0.381677,0.018076,0.02319,0.372658,20
MP20_MYC,metabolic,EBNA1BP2,0.339291,0.321097,0.015207,0.020517,0.350313,21
MP20_MYC,metabolic,CCT2,0.3734,0.369401,0.017495,0.020383,0.333151,22
MP20_MYC,metabolic,PA2G4,0.383924,0.39055,0.018497,0.019073,0.293124,23
MP20_MYC,metabolic,DCTPP1,0.317424,0.292046,0.013831,0.016535,0.307296,24
MP20_MYC,metabolic,PRMT1,0.33985,0.32866,0.015565,0.01619,0.288135,25
MP20_MYC,metabolic,NOP58,0.267296,0.232913,0.011031,0.015756,0.315935,26
MP20_MYC,metabolic,TIMM13,0.442749,0.502935,0.023819,0.01557,0.217237,27
MP20_MYC,metabolic,BZW2,0.287582,0.25457,0.012057,0.015402,0.311201,28
MP20_MYC,metabolic,SRM,0.213025,0.182632,0.00865,0.014835,0.325134,29
MP20_MYC,metabolic,SLIRP,0.35111,0.35442,0.016785,0.014215,0.266022,30
MP20_MYC,metabolic,DKC1,0.212179,0.171969,0.008145,0.01307,0.312532,31
MP20_MYC,metabolic,DCAF13,0.233651,0.208798,0.009889,0.013053,0.321616,32
MP20_MYC,metabolic,NIFK,0.25714,0.212789,0.010078,0.012716,0.273588,33
MP20_MYC,metabolic,PAICS,0.224885,0.187051,0.008859,0.012546,0.32663,34
MP20_MYC,metabolic,TOMM40,0.243957,0.200711,0.009506,0.011831,0.279561,35
MP20_MYC,metabolic,ODC1,0.208444,0.196929,0.009327,0.011207,0.254461,36
MP20_MYC,metabolic,NOP16,0.212902,0.175149,0.008295,0.01057,0.289769,37
MP20_MYC,metabolic,MYC,0.301569,0.342121,0.016203,0.009713,0.171183,38
