# signature_gene_contribution | collection gavish (pan-cancer malignant metaprograms (Gavish)) | DRVI run drvi_tum_32 | 05_4 - 05_8 signature interpretation
# CAVEAT: Cells are the aneuploid epithelium called by inferCNV in 05_1: a per-cohort THRESHOLD on a CNV score, not a validated clone assignment - no matched normal, no bulk WGS.
# CAVEAT: Cells no run covered (not_tested) were excluded rather than assumed normal, and 19 of the 29 cohorts of the epithelial compartment reach the 200-cell floor, so this is the tumour the call could reach in the patients with the most of it.
# CAVEAT: The CellTypist labels carried along (cell_type_01_4) come from a NORMAL breast atlas with no malignant class and are landmarks, never identities: every state reported here is a state of malignant epithelium, named by its genes and not by that label.
signature,axis,gene,detection_rate,mean_expression,share_of_mean_signal,share_of_score_variance,spearman_with_score,rank_by_variance_share
MP15_EMT_4,emt,SERPINF1,0.058991,0.077009,0.004431,0.009247,0.200041,26
MP15_EMT_4,emt,TXNIP,0.172828,0.160619,0.009241,0.007987,0.133293,27
MP15_EMT_4,emt,IGFBP5,0.23519,0.404948,0.023299,0.00706,0.042597,28
MP15_EMT_4,emt,C12orf75,0.164926,0.131007,0.007538,0.00695,0.105355,29
MP15_EMT_4,emt,BCAM,0.224221,0.220738,0.0127,0.00667,0.081271,30
MP15_EMT_4,emt,KRT15,0.146828,0.156667,0.009014,0.005511,0.104317,31
MP15_EMT_4,emt,ANTXR1,0.0969,0.069556,0.004002,0.00547,0.130148,32
MP15_EMT_4,emt,CAV1,0.088003,0.089638,0.005157,0.004901,0.114168,33
MP15_EMT_4,emt,NTRK2,0.060428,0.041233,0.002372,0.004391,0.134847,34
MP15_EMT_4,emt,SELENOP,0.238478,0.334804,0.019263,0.0038,0.030751,35
MP15_EMT_4,emt,HTRA1,0.065677,0.068243,0.003926,0.003753,0.040458,36
MP15_EMT_4,emt,CCL2,0.037218,0.048879,0.002812,0.003279,0.096262,37
MP15_EMT_4,emt,SESN3,0.116296,0.088885,0.005114,0.002127,0.043734,38
MP15_EMT_4,emt,DST,0.215959,0.202864,0.011672,0.001854,0.093705,39
MP15_EMT_4,emt,THBS2,0.037633,0.026093,0.001501,0.001619,0.071224,40
MP15_EMT_4,emt,MOXD1,0.028211,0.025463,0.001465,0.001178,0.053669,41
MP15_EMT_4,emt,ASPN,0.010721,0.013041,0.00075,0.00103,0.061873,42
MP15_EMT_4,emt,SNAI2,0.015031,0.012183,0.000701,0.000828,0.047603,43
MP15_EMT_4,emt,ALDH3A1,0.005112,0.002411,0.000139,0.000198,0.017171,44
MP15_EMT_4,emt,COL17A1,0.00362,0.002617,0.000151,0.000189,0.031087,45
MP15_EMT_4,emt,HOPX,0.030836,0.025812,0.001485,0.000121,0.006271,46
MP15_EMT_4,emt,TP53AIP1,0.001741,0.001335,7.7e-05,2.7e-05,0.008836,47
MP15_EMT_4,emt,DAPL1,0.026857,0.021674,0.001247,-0.000104,0.01175,48
MP16_MES_GLIOMA,emt,ANXA1,0.465269,0.933975,0.075262,0.126517,0.696008,1
MP16_MES_GLIOMA,emt,ANXA2,0.752818,1.673102,0.134822,0.12498,0.631671,2
MP16_MES_GLIOMA,emt,S100A16,0.487041,0.963661,0.077654,0.109954,0.590814,3
MP16_MES_GLIOMA,emt,LMNA,0.649867,1.079308,0.086973,0.079283,0.553247,4
MP16_MES_GLIOMA,emt,TNFRSF12A,0.416943,0.563601,0.045416,0.065206,0.530628,5
MP16_MES_GLIOMA,emt,CD44,0.395916,0.50962,0.041066,0.064276,0.528078,6
MP16_MES_GLIOMA,emt,VIM,0.648817,1.467238,0.118233,0.043751,0.268567,7
MP16_MES_GLIOMA,emt,ZYX,0.394645,0.435335,0.03508,0.039952,0.422418,8
MP16_MES_GLIOMA,emt,ACTN1,0.360605,0.368585,0.029701,0.039604,0.456487,9
MP16_MES_GLIOMA,emt,PDLIM4,0.285588,0.288955,0.023285,0.029155,0.38514,10
MP16_MES_GLIOMA,emt,CYTOR,0.308466,0.321184,0.025882,0.027295,0.32799,11
MP16_MES_GLIOMA,emt,MIR4435-2HG,0.255885,0.248984,0.020064,0.026816,0.358462,12
MP16_MES_GLIOMA,emt,WWTR1,0.358256,0.356232,0.028706,0.026435,0.35001,13
MP16_MES_GLIOMA,emt,CLIC4,0.350796,0.340924,0.027472,0.024718,0.322687,14
MP16_MES_GLIOMA,emt,EMP1,0.178189,0.156498,0.012611,0.022646,0.369961,15
MP16_MES_GLIOMA,emt,TNC,0.142048,0.128628,0.010365,0.020137,0.359232,16
MP16_MES_GLIOMA,emt,NAMPT,0.364583,0.351291,0.028308,0.019359,0.257689,17
MP16_MES_GLIOMA,emt,IGF2BP2,0.130968,0.11073,0.008923,0.01179,0.305746,18
MP16_MES_GLIOMA,emt,IGFBP3,0.103504,0.12272,0.009889,0.011235,0.203599,19
MP16_MES_GLIOMA,emt,GNG12,0.159483,0.11392,0.00918,0.009007,0.211012,20
MP16_MES_GLIOMA,emt,VCL,0.165782,0.131921,0.01063,0.008358,0.192699,21
MP16_MES_GLIOMA,emt,VMP1,0.289346,0.283063,0.02281,0.00699,0.120106,22
MP16_MES_GLIOMA,emt,JAG1,0.085406,0.057003,0.004593,0.006778,0.196417,23
MP16_MES_GLIOMA,emt,RCAN1,0.1833,0.179217,0.014442,0.00629,0.119817,24
MP16_MES_GLIOMA,emt,IL1RAP,0.068164,0.044962,0.003623,0.005931,0.218726,25
MP16_MES_GLIOMA,emt,HIVEP3,0.089246,0.053159,0.004284,0.005248,0.160086,26
MP16_MES_GLIOMA,emt,IGFBP7,0.143374,0.184398,0.014859,0.004213,0.142756,27
MP16_MES_GLIOMA,emt,GADD45A,0.078222,0.048474,0.003906,0.004018,0.130757,28
MP16_MES_GLIOMA,emt,CAMK2D,0.108201,0.075736,0.006103,0.003904,0.118888,29
MP16_MES_GLIOMA,emt,F3,0.035395,0.026534,0.002138,0.003823,0.139968,30
MP16_MES_GLIOMA,emt,EGR1,0.296447,0.35381,0.028511,0.002924,0.058205,31
MP16_MES_GLIOMA,emt,CREB5,0.050619,0.042376,0.003415,0.002772,0.118712,32
MP16_MES_GLIOMA,emt,ELL2,0.065125,0.046373,0.003737,0.002499,0.086606,33
MP16_MES_GLIOMA,emt,PGM2L1,0.121353,0.092928,0.007488,0.002357,0.042523,34
MP16_MES_GLIOMA,emt,SLC4A7,0.073497,0.049119,0.003958,0.002241,0.10612,35
MP16_MES_GLIOMA,emt,NRP2,0.031278,0.024828,0.002001,0.002153,0.097611,36
MP16_MES_GLIOMA,emt,SAMD4A,0.023237,0.015637,0.00126,0.002085,0.135054,37
MP16_MES_GLIOMA,emt,LYST,0.1032,0.070001,0.005641,0.002069,0.051013,38
MP16_MES_GLIOMA,emt,PLAT,0.057416,0.059242,0.004774,0.002056,0.047634,39
MP16_MES_GLIOMA,emt,BCAT1,0.020916,0.017244,0.00139,0.000761,0.070657,40
MP16_MES_GLIOMA,emt,FRMD5,0.005554,0.002666,0.000215,0.000323,0.04637,41
MP16_MES_GLIOMA,emt,AKAP12,0.006134,0.005704,0.00046,0.000225,0.036889,42
MP16_MES_GLIOMA,emt,ADAMTS9-AS2,0.00315,0.001795,0.000145,0.000108,0.03299,43
MP16_MES_GLIOMA,emt,KLHL4,0.001243,0.00115,9.3e-05,5.8e-05,0.020555,44
MP16_MES_GLIOMA,emt,SCG2,0.000801,0.000571,4.6e-05,1.9e-05,0.007505,45
MP16_MES_GLIOMA,emt,GFAP,0.000967,0.000489,3.9e-05,1.4e-05,0.006849,46
MP16_MES_GLIOMA,emt,CADPS,0.000193,0.000173,1.4e-05,8e-06,0.005831,47
MP16_MES_GLIOMA,emt,GAP43,0.001354,0.000808,6.5e-05,-4.5e-05,-0.017123,48
MP16_MES_GLIOMA,emt,DIRAS3,0.009118,0.005839,0.00047,-0.000298,-0.04555,49
MP17_INTERFERON_MHC_II_1,immune,HLA-B,0.719358,2.018357,0.058236,0.048767,0.834014,1
MP17_INTERFERON_MHC_II_1,immune,CD74,0.685676,1.834658,0.052935,0.043012,0.798935,2
MP17_INTERFERON_MHC_II_1,immune,HLA-A,0.647104,1.542958,0.044519,0.042576,0.758061,3
MP17_INTERFERON_MHC_II_1,immune,IFITM1,0.554487,1.32312,0.038176,0.039116,0.727283,4
MP17_INTERFERON_MHC_II_1,immune,HLA-DRA,0.441479,1.008784,0.029106,0.038397,0.722942,5
MP17_INTERFERON_MHC_II_1,immune,IFITM3,0.756023,2.006415,0.057891,0.037163,0.729865,6
MP17_INTERFERON_MHC_II_1,immune,HLA-DRB1,0.391495,0.866083,0.024989,0.036838,0.734944,7
MP17_INTERFERON_MHC_II_1,immune,HLA-C,0.727896,1.82069,0.052532,0.035042,0.718522,8
MP17_INTERFERON_MHC_II_1,immune,IFI27,0.632958,1.73679,0.050112,0.034535,0.734893,9
MP17_INTERFERON_MHC_II_1,immune,CXCL10,0.266191,0.714232,0.020608,0.03412,0.636219,10
MP17_INTERFERON_MHC_II_1,immune,B2M,0.899729,2.810652,0.081096,0.033389,0.766745,11
MP17_INTERFERON_MHC_II_1,immune,UBE2L6,0.475906,0.868502,0.025059,0.029877,0.683101,12
MP17_INTERFERON_MHC_II_1,immune,PSMB9,0.462312,0.885113,0.025538,0.028529,0.707491,13
MP17_INTERFERON_MHC_II_1,immune,HLA-DPA1,0.383759,0.703162,0.020288,0.028391,0.682557,14
MP17_INTERFERON_MHC_II_1,immune,HLA-DQB1,0.286638,0.540434,0.015593,0.027641,0.685407,15
MP17_INTERFERON_MHC_II_1,immune,IFI6,0.543518,1.048493,0.030252,0.027606,0.598366,16
MP17_INTERFERON_MHC_II_1,immune,HLA-DRB5,0.29979,0.555432,0.016026,0.027045,0.675496,17
MP17_INTERFERON_MHC_II_1,immune,BST2,0.540036,1.0792,0.031138,0.025972,0.666792,18
MP17_INTERFERON_MHC_II_1,immune,HLA-DPB1,0.331565,0.577482,0.016662,0.025601,0.668901,19
MP17_INTERFERON_MHC_II_1,immune,TAP1,0.387627,0.613985,0.017715,0.024152,0.666744,20
MP17_INTERFERON_MHC_II_1,immune,C1S,0.332698,0.556423,0.016054,0.023081,0.655767,21
MP17_INTERFERON_MHC_II_1,immune,ISG15,0.472038,0.792206,0.022857,0.021519,0.612444,22
MP17_INTERFERON_MHC_II_1,immune,GBP1,0.292993,0.461231,0.013308,0.02102,0.62849,23
MP17_INTERFERON_MHC_II_1,immune,HLA-DQA1,0.247458,0.402752,0.011621,0.020448,0.657797,24
MP17_INTERFERON_MHC_II_1,immune,HLA-E,0.514451,0.748182,0.021587,0.02024,0.582059,25
MP17_INTERFERON_MHC_II_1,immune,TYMP,0.390832,0.569966,0.016445,0.019514,0.545199,26
MP17_INTERFERON_MHC_II_1,immune,PLSCR1,0.414843,0.581805,0.016787,0.017444,0.560046,27
MP17_INTERFERON_MHC_II_1,immune,PSMB8,0.443385,0.610551,0.017616,0.017394,0.588433,28
MP17_INTERFERON_MHC_II_1,immune,HLA-DMA,0.310151,0.411244,0.011866,0.016897,0.607415,29
MP17_INTERFERON_MHC_II_1,immune,HLA-F,0.302525,0.369373,0.010657,0.015209,0.615281,30
MP17_INTERFERON_MHC_II_1,immune,LAP3,0.374254,0.455318,0.013137,0.014611,0.47597,31
MP17_INTERFERON_MHC_II_1,immune,TNFSF10,0.344026,0.476926,0.013761,0.014254,0.515443,32
MP17_INTERFERON_MHC_II_1,immune,SOD2,0.411859,0.516737,0.014909,0.012509,0.407853,33
MP17_INTERFERON_MHC_II_1,immune,ISG20,0.307416,0.362332,0.010454,0.012022,0.486539,34
MP17_INTERFERON_MHC_II_1,immune,GBP2,0.237235,0.27147,0.007833,0.011932,0.537911,35
MP17_INTERFERON_MHC_II_1,immune,STAT1,0.414788,0.503951,0.01454,0.011582,0.473951,36
MP17_INTERFERON_MHC_II_1,immune,IFIT3,0.138263,0.149828,0.004323,0.007715,0.461576,37
MP17_INTERFERON_MHC_II_1,immune,SAA1,0.202116,0.260815,0.007525,0.006713,0.39596,38
MP17_INTERFERON_MHC_II_1,immune,IFI35,0.192335,0.171355,0.004944,0.006301,0.422743,39
MP17_INTERFERON_MHC_II_1,immune,OAS1,0.162494,0.152193,0.004391,0.006134,0.412311,40
MP17_INTERFERON_MHC_II_1,immune,IFI44L,0.22038,0.220234,0.006354,0.006078,0.41562,41
MP17_INTERFERON_MHC_II_1,immune,IFIT2,0.099635,0.119326,0.003443,0.006047,0.362969,42
MP17_INTERFERON_MHC_II_1,immune,C1R,0.15882,0.139157,0.004015,0.005315,0.391089,43
MP17_INTERFERON_MHC_II_1,immune,PARP9,0.197254,0.159713,0.004608,0.004699,0.35524,44
MP17_INTERFERON_MHC_II_1,immune,PARP14,0.199077,0.181815,0.005246,0.004672,0.356744,45
MP17_INTERFERON_MHC_II_1,immune,MX1,0.264009,0.277232,0.007999,0.00445,0.294027,46
MP17_INTERFERON_MHC_II_1,immune,IFI44,0.146496,0.118018,0.003405,0.002485,0.263465,47
MP17_INTERFERON_MHC_II_1,immune,IFIT1,0.070706,0.063826,0.001842,0.00195,0.20011,48
MP18_INTERFERON_MHC_II_2,immune,CD74,0.685676,1.834658,0.064377,0.071373,0.731796,1
MP18_INTERFERON_MHC_II_2,immune,HLA-DRA,0.441479,1.008784,0.035398,0.065735,0.696809,2
MP18_INTERFERON_MHC_II_2,immune,HLA-DRB1,0.391495,0.866083,0.03039,0.064168,0.724546,3
MP18_INTERFERON_MHC_II_2,immune,IFITM3,0.756023,2.006415,0.070404,0.063988,0.695552,4
MP18_INTERFERON_MHC_II_2,immune,SERPING1,0.338417,0.688241,0.02415,0.056447,0.68694,5
MP18_INTERFERON_MHC_II_2,immune,S100A10,0.828636,2.217192,0.0778,0.050166,0.587559,6
MP18_INTERFERON_MHC_II_2,immune,IFI6,0.543518,1.048493,0.036791,0.050072,0.645612,7
MP18_INTERFERON_MHC_II_2,immune,ANXA1,0.465269,0.933975,0.032773,0.049581,0.598466,8
MP18_INTERFERON_MHC_II_2,immune,HLA-DPA1,0.383759,0.703162,0.024674,0.049552,0.67637,9
MP18_INTERFERON_MHC_II_2,immune,HLA-DRB5,0.29979,0.555432,0.01949,0.047586,0.679098,10
MP18_INTERFERON_MHC_II_2,immune,MMP7,0.342949,0.741449,0.026017,0.046259,0.599453,11
MP18_INTERFERON_MHC_II_2,immune,LGALS1,0.692031,1.587448,0.055703,0.040293,0.464862,12
MP18_INTERFERON_MHC_II_2,immune,C1S,0.332698,0.556423,0.019525,0.03938,0.626762,13
MP18_INTERFERON_MHC_II_2,immune,CD9,0.659897,1.246881,0.043752,0.03898,0.510392,14
MP18_INTERFERON_MHC_II_2,immune,ISG15,0.472038,0.792206,0.027798,0.036478,0.591618,15
MP18_INTERFERON_MHC_II_2,immune,LGALS3BP,0.443137,0.636178,0.022323,0.034195,0.603697,16
MP18_INTERFERON_MHC_II_2,immune,HLA-DMA,0.310151,0.411244,0.01443,0.030008,0.604902,17
MP18_INTERFERON_MHC_II_2,immune,CRYAB,0.422137,0.711125,0.024953,0.029008,0.490148,18
MP18_INTERFERON_MHC_II_2,immune,CLU,0.51854,0.954561,0.033495,0.020571,0.33007,19
MP18_INTERFERON_MHC_II_2,immune,CTSD,0.348585,0.404332,0.014188,0.019174,0.397061,20
MP18_INTERFERON_MHC_II_2,immune,C3,0.204741,0.218201,0.007657,0.014658,0.471005,21
MP18_INTERFERON_MHC_II_2,immune,CALM2,0.801116,1.67373,0.05873,0.014013,0.15854,22
MP18_INTERFERON_MHC_II_2,immune,A2M,0.153128,0.185425,0.006506,0.013377,0.366582,23
MP18_INTERFERON_MHC_II_2,immune,NNMT,0.261909,0.317229,0.011131,0.012982,0.402867,24
MP18_INTERFERON_MHC_II_2,immune,MT2A,0.657853,1.242158,0.043587,0.010361,0.188265,25
MP18_INTERFERON_MHC_II_2,immune,MT1X,0.569214,0.870749,0.030554,0.010269,0.223288,26
MP18_INTERFERON_MHC_II_2,immune,C1R,0.15882,0.139157,0.004883,0.009244,0.387205,27
MP18_INTERFERON_MHC_II_2,immune,ARPC1B,0.325348,0.311417,0.010927,0.006584,0.232128,28
MP18_INTERFERON_MHC_II_2,immune,DEPP1,0.120607,0.10636,0.003732,0.005331,0.25774,29
MP18_INTERFERON_MHC_II_2,immune,TUBA1A,0.405863,0.53848,0.018895,0.003587,0.156484,30
MP18_INTERFERON_MHC_II_2,immune,IFITM2,0.236185,0.28167,0.009884,0.002861,0.189823,31
MP18_INTERFERON_MHC_II_2,immune,PMP22,0.219717,0.221537,0.007774,0.002682,0.106802,32
MP18_INTERFERON_MHC_II_2,immune,CTNNAL1,0.156499,0.113758,0.003992,0.002137,0.10282,33
MP18_INTERFERON_MHC_II_2,immune,DHRS3,0.089937,0.058273,0.002045,0.000856,0.062824,34
MP18_INTERFERON_MHC_II_2,immune,GPM6B,0.108035,0.076028,0.002668,0.000823,0.05439,35
MP18_INTERFERON_MHC_II_2,immune,GPX3,0.056725,0.039742,0.001395,0.000564,0.070485,36
MP18_INTERFERON_MHC_II_2,immune,RARRES2,0.076288,0.08698,0.003052,-8e-06,0.076748,37
MP18_INTERFERON_MHC_II_2,immune,EGFL8,0.002487,0.002089,7.3e-05,-4.7e-05,-0.00843,38
MP18_INTERFERON_MHC_II_2,immune,TMEM176B,0.109444,0.134649,0.004725,-8e-05,0.028915,39
MP18_INTERFERON_MHC_II_2,immune,PLP1,0.020087,0.015489,0.000543,-8.1e-05,-0.00669,40
MP18_INTERFERON_MHC_II_2,immune,ALDH1A1,0.021082,0.01702,0.000597,-0.000146,-3.2e-05,41
MP18_INTERFERON_MHC_II_2,immune,SEMA3B,0.02495,0.019417,0.000681,-0.000159,0.012893,42
MP18_INTERFERON_MHC_II_2,immune,GFRA3,0.034345,0.022556,0.000791,-0.00021,-0.020164,43
MP18_INTERFERON_MHC_II_2,immune,PDK4,0.042219,0.03481,0.001221,-0.000292,-0.013829,44
MP18_INTERFERON_MHC_II_2,immune,TMEM176A,0.11066,0.140314,0.004924,-0.000386,0.023199,45
MP18_INTERFERON_MHC_II_2,immune,UCHL1,0.257433,0.299845,0.010521,-0.000591,0.068261,46
MP18_INTERFERON_MHC_II_2,immune,WFDC2,0.333278,0.648611,0.022759,-0.000651,0.09683,47
MP18_INTERFERON_MHC_II_2,immune,PLAT,0.057416,0.059242,0.002079,-0.001374,-0.069739,48
MP18_INTERFERON_MHC_II_2,immune,S100B,0.220795,0.384486,0.013491,-0.004102,-0.03278,49
MP18_INTERFERON_MHC_II_2,immune,SELENOP,0.238478,0.334804,0.011748,-0.005219,-0.060817,50
MP19_EPITHELIAL_SENESCENCE,senescence,ANXA1,0.465269,0.933975,0.058677,0.070444,0.557103,1
MP19_EPITHELIAL_SENESCENCE,senescence,TACSTD2,0.557029,1.032026,0.064837,0.066261,0.641862,2
MP19_EPITHELIAL_SENESCENCE,senescence,KRT7,0.631162,1.277807,0.080278,0.062237,0.589233,3
MP19_EPITHELIAL_SENESCENCE,senescence,S100A9,0.386356,0.701264,0.044057,0.057888,0.537958,4
MP19_EPITHELIAL_SENESCENCE,senescence,SLPI,0.539042,1.031505,0.064805,0.056331,0.549258,5
MP19_EPITHELIAL_SENESCENCE,senescence,CLDN4,0.554542,0.916003,0.057548,0.04691,0.53831,6
MP19_EPITHELIAL_SENESCENCE,senescence,KRT6B,0.298132,0.456038,0.028651,0.046448,0.52004,7
MP19_EPITHELIAL_SENESCENCE,senescence,PDZK1IP1,0.37384,0.508079,0.03192,0.045939,0.587232,8
MP19_EPITHELIAL_SENESCENCE,senescence,CLDN7,0.490633,0.700214,0.043991,0.039156,0.538813,9
MP19_EPITHELIAL_SENESCENCE,senescence,CRABP2,0.507958,0.842292,0.052917,0.036088,0.416891,10
MP19_EPITHELIAL_SENESCENCE,senescence,CXCL17,0.27973,0.410811,0.025809,0.035987,0.513305,11
MP19_EPITHELIAL_SENESCENCE,senescence,KRT16,0.217065,0.333905,0.020978,0.035208,0.396614,12
MP19_EPITHELIAL_SENESCENCE,senescence,KRT17,0.305537,0.624766,0.039251,0.029693,0.262148,13
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB1,0.286472,0.31522,0.019804,0.028745,0.393152,14
MP19_EPITHELIAL_SENESCENCE,senescence,S100A8,0.188495,0.319122,0.020049,0.028221,0.326108,15
MP19_EPITHELIAL_SENESCENCE,senescence,DSC2,0.369087,0.44494,0.027953,0.023388,0.380646,16
MP19_EPITHELIAL_SENESCENCE,senescence,ELF3,0.399591,0.485828,0.030522,0.022696,0.405365,17
MP19_EPITHELIAL_SENESCENCE,senescence,S100P,0.211511,0.252983,0.015894,0.022485,0.409376,18
MP19_EPITHELIAL_SENESCENCE,senescence,CLIC3,0.160174,0.193156,0.012135,0.022197,0.427864,19
MP19_EPITHELIAL_SENESCENCE,senescence,WFDC2,0.333278,0.648611,0.040749,0.02166,0.31332,20
MP19_EPITHELIAL_SENESCENCE,senescence,GPRC5A,0.192943,0.19541,0.012277,0.01892,0.383894,21
MP19_EPITHELIAL_SENESCENCE,senescence,SAA1,0.202116,0.260815,0.016386,0.01884,0.366244,22
MP19_EPITHELIAL_SENESCENCE,senescence,PRSS22,0.175343,0.161754,0.010162,0.017613,0.410653,23
MP19_EPITHELIAL_SENESCENCE,senescence,LCN2,0.142462,0.195433,0.012278,0.017246,0.348534,24
MP19_EPITHELIAL_SENESCENCE,senescence,MALL,0.150862,0.139183,0.008744,0.015216,0.342685,25
MP19_EPITHELIAL_SENESCENCE,senescence,KRT6A,0.047137,0.070269,0.004415,0.014479,0.275652,26
MP19_EPITHELIAL_SENESCENCE,senescence,MAL2,0.29769,0.289585,0.018193,0.014183,0.316276,27
MP19_EPITHELIAL_SENESCENCE,senescence,FABP5,0.52285,0.919852,0.05779,0.013971,0.072727,28
MP19_EPITHELIAL_SENESCENCE,senescence,LYPD3,0.182803,0.198401,0.012465,0.011674,0.296096,29
MP19_EPITHELIAL_SENESCENCE,senescence,PI3,0.066893,0.077094,0.004843,0.011187,0.271686,30
MP19_EPITHELIAL_SENESCENCE,senescence,S100A7,0.034814,0.076189,0.004787,0.007949,0.16536,31
MP19_EPITHELIAL_SENESCENCE,senescence,C15orf48,0.073746,0.086744,0.00545,0.007578,0.192247,32
MP19_EPITHELIAL_SENESCENCE,senescence,IGFBP3,0.103504,0.12272,0.00771,0.006809,0.181994,33
MP19_EPITHELIAL_SENESCENCE,senescence,AGR2,0.135196,0.148705,0.009342,0.006509,0.215697,34
MP19_EPITHELIAL_SENESCENCE,senescence,PSCA,0.071756,0.062216,0.003909,0.004809,0.245816,35
MP19_EPITHELIAL_SENESCENCE,senescence,LY6D,0.179156,0.273111,0.017158,0.0039,0.13175,36
MP19_EPITHELIAL_SENESCENCE,senescence,CEACAM6,0.0407,0.036872,0.002316,0.003175,0.159305,37
MP19_EPITHELIAL_SENESCENCE,senescence,SULT2B1,0.051945,0.03761,0.002363,0.002168,0.130177,38
MP19_EPITHELIAL_SENESCENCE,senescence,TSPAN1,0.042247,0.033193,0.002085,0.001458,0.123082,39
MP19_EPITHELIAL_SENESCENCE,senescence,AQP3,0.053271,0.050838,0.003194,0.001127,0.089042,40
MP19_EPITHELIAL_SENESCENCE,senescence,CEACAM5,0.017766,0.015695,0.000986,0.001069,0.119625,41
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB3,0.00326,0.002804,0.000176,0.000603,0.073055,42
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB4,0.002017,0.001911,0.00012,0.000436,0.06028,43
MP19_EPITHELIAL_SENESCENCE,senescence,IL1RN,0.016274,0.012957,0.000814,0.000435,0.05524,44
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR1B,0.001713,0.002061,0.000129,0.000385,0.046055,45
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR3,0.007543,0.007528,0.000473,0.000189,0.03225,46
MP19_EPITHELIAL_SENESCENCE,senescence,MUC4,0.002376,0.001704,0.000107,0.000128,0.042652,47
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR2D,0.000553,0.000739,4.6e-05,9e-05,0.028192,48
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR2A,0.000387,0.000402,2.5e-05,2.2e-05,0.017001,49
MP19_EPITHELIAL_SENESCENCE,senescence,KRT13,0.007101,0.006841,0.00043,-0.000148,-0.025109,50
MP20_MYC,metabolic,RAN,0.700017,1.241751,0.049744,0.049827,0.491265,1
MP20_MYC,metabolic,LDHA,0.728117,1.457901,0.058403,0.048114,0.410115,2
MP20_MYC,metabolic,FABP5,0.52285,0.919852,0.036849,0.044965,0.446916,3
MP20_MYC,metabolic,HSPD1,0.628813,0.995213,0.039868,0.044289,0.493118,4
MP20_MYC,metabolic,ENO1,0.705183,1.304552,0.05226,0.042785,0.37806,5
MP20_MYC,metabolic,HSPE1,0.697032,1.192973,0.04779,0.038762,0.407318,6
MP20_MYC,metabolic,NCL,0.637682,0.95789,0.038373,0.036063,0.413741,7
MP20_MYC,metabolic,RANBP1,0.554183,0.775302,0.031058,0.035173,0.444996,8
MP20_MYC,metabolic,LDHB,0.520474,0.835014,0.03345,0.033451,0.44433,9
MP20_MYC,metabolic,SNRPD1,0.562555,0.744356,0.029819,0.031879,0.416734,10
MP20_MYC,metabolic,EIF5A,0.625,0.925865,0.03709,0.031394,0.404446,11
MP20_MYC,metabolic,PPA1,0.584798,0.805442,0.032266,0.029722,0.380038,12
MP20_MYC,metabolic,FKBP4,0.515141,0.650561,0.026061,0.028938,0.406259,13
MP20_MYC,metabolic,CCT5,0.479305,0.583159,0.023361,0.028376,0.396642,14
MP20_MYC,metabolic,C1QBP,0.513677,0.637238,0.025527,0.027421,0.412802,15
MP20_MYC,metabolic,CYCS,0.56402,0.75556,0.030267,0.027387,0.338426,16
MP20_MYC,metabolic,MRPL3,0.455487,0.502886,0.020145,0.025995,0.403701,17
MP20_MYC,metabolic,EBNA1BP2,0.417385,0.432401,0.017322,0.023215,0.368848,18
MP20_MYC,metabolic,CCT2,0.419734,0.436636,0.017491,0.021544,0.374974,19
MP20_MYC,metabolic,ATP5MC1,0.566976,0.761017,0.030486,0.020917,0.29303,20
MP20_MYC,metabolic,NHP2,0.576149,0.787113,0.031531,0.020698,0.282518,21
MP20_MYC,metabolic,PA2G4,0.407963,0.421404,0.016881,0.018586,0.341662,22
MP20_MYC,metabolic,NOP58,0.318855,0.295581,0.011841,0.017358,0.342637,23
MP20_MYC,metabolic,DCTPP1,0.389147,0.382355,0.015317,0.017328,0.297316,24
MP20_MYC,metabolic,BZW2,0.34632,0.326381,0.013075,0.015596,0.316779,25
MP20_MYC,metabolic,DKC1,0.269977,0.233593,0.009358,0.01514,0.341273,26
MP20_MYC,metabolic,NIFK,0.292164,0.253518,0.010156,0.014958,0.315531,27
MP20_MYC,metabolic,SRM,0.265556,0.234837,0.009407,0.01477,0.312764,28
MP20_MYC,metabolic,PRMT1,0.374365,0.371682,0.014889,0.014741,0.31314,29
MP20_MYC,metabolic,EIF4EBP1,0.512655,0.762117,0.03053,0.014525,0.257642,30
MP20_MYC,metabolic,PAICS,0.268733,0.237812,0.009527,0.013638,0.362237,31
MP20_MYC,metabolic,DCAF13,0.300481,0.290753,0.011647,0.013345,0.338762,32
MP20_MYC,metabolic,SLIRP,0.411804,0.426209,0.017074,0.012885,0.22578,33
MP20_MYC,metabolic,TOMM40,0.29186,0.258971,0.010374,0.012486,0.286945,34
MP20_MYC,metabolic,TIMM13,0.424044,0.457774,0.018338,0.012235,0.225981,35
MP20_MYC,metabolic,NOP16,0.243341,0.207687,0.00832,0.010353,0.29757,36
MP20_MYC,metabolic,ODC1,0.26014,0.266575,0.010679,0.010177,0.214426,37
MP20_MYC,metabolic,PNO1,0.224138,0.171492,0.00687,0.009917,0.287766,38
