# signature_gene_contribution | collection gavish_tnbc (pan-cancer malignant metaprograms (Gavish, TNBC-relevant)) | DRVI run drvi_epicnv_64_nomt | 05_4 - 05_8 signature interpretation
# CAVEAT: Cells are the aneuploid epithelium called by inferCNV in 05_1: a per-cohort THRESHOLD on a CNV score, not a validated clone assignment - no matched normal, no bulk WGS.
# CAVEAT: Cells no run covered (not_tested) were excluded rather than assumed normal, and 19 of the 29 cohorts of the epithelial compartment reach the 200-cell floor, so this is the tumour the call could reach in the patients with the most of it.
# CAVEAT: The CellTypist labels carried along (cell_type_01_4) come from a NORMAL breast atlas with no malignant class and are landmarks, never identities: every state reported here is a state of malignant epithelium, named by its genes and not by that label.
signature,axis,gene,detection_rate,mean_expression,share_of_mean_signal,share_of_score_variance,spearman_with_score,rank_by_variance_share
MP17_INTERFERON_MHC_II_1,immune,PSMB8,0.395298,0.501864,0.017341,0.017375,0.513085,27
MP17_INTERFERON_MHC_II_1,immune,PLSCR1,0.339249,0.428773,0.014815,0.017065,0.470194,28
MP17_INTERFERON_MHC_II_1,immune,HLA-DMA,0.255392,0.312697,0.010805,0.016659,0.537765,29
MP17_INTERFERON_MHC_II_1,immune,HLA-F,0.248867,0.277007,0.009571,0.01465,0.528689,30
MP17_INTERFERON_MHC_II_1,immune,LAP3,0.312337,0.350859,0.012123,0.014421,0.405522,31
MP17_INTERFERON_MHC_II_1,immune,TNFSF10,0.332326,0.448373,0.015493,0.013374,0.391183,32
MP17_INTERFERON_MHC_II_1,immune,SOD2,0.366909,0.440306,0.015214,0.012607,0.349689,33
MP17_INTERFERON_MHC_II_1,immune,STAT1,0.350173,0.401301,0.013866,0.012334,0.440153,34
MP17_INTERFERON_MHC_II_1,immune,ISG20,0.247074,0.273284,0.009443,0.011792,0.41227,35
MP17_INTERFERON_MHC_II_1,immune,GBP2,0.206116,0.221066,0.007638,0.011518,0.444153,36
MP17_INTERFERON_MHC_II_1,immune,IFIT3,0.105075,0.107133,0.003702,0.007376,0.399848,37
MP17_INTERFERON_MHC_II_1,immune,SAA1,0.214832,0.322008,0.011126,0.00717,0.339551,38
MP17_INTERFERON_MHC_II_1,immune,IFI44L,0.174771,0.169615,0.005861,0.006445,0.39369,39
MP17_INTERFERON_MHC_II_1,immune,IFI35,0.158883,0.133955,0.004629,0.006205,0.365663,40
MP17_INTERFERON_MHC_II_1,immune,OAS1,0.129348,0.114908,0.00397,0.005988,0.360659,41
MP17_INTERFERON_MHC_II_1,immune,IFIT2,0.075739,0.084903,0.002934,0.005697,0.306695,42
MP17_INTERFERON_MHC_II_1,immune,MX1,0.218103,0.220862,0.007631,0.005276,0.305422,43
MP17_INTERFERON_MHC_II_1,immune,C1R,0.13124,0.110381,0.003814,0.005096,0.328027,44
MP17_INTERFERON_MHC_II_1,immune,PARP14,0.169293,0.1462,0.005052,0.004938,0.328973,45
MP17_INTERFERON_MHC_II_1,immune,PARP9,0.166005,0.12672,0.004379,0.004595,0.30434,46
MP17_INTERFERON_MHC_II_1,immune,IFI44,0.121511,0.094555,0.003267,0.002715,0.254943,47
MP17_INTERFERON_MHC_II_1,immune,IFIT1,0.06083,0.054571,0.001886,0.002147,0.203706,48
MP18_INTERFERON_MHC_II_2,immune,CD74,0.659522,1.662592,0.065933,0.073835,0.66748,1
MP18_INTERFERON_MHC_II_2,immune,HLA-DRA,0.399299,0.831254,0.032965,0.063853,0.610573,2
MP18_INTERFERON_MHC_II_2,immune,IFITM3,0.769495,1.950666,0.077357,0.061312,0.60492,3
MP18_INTERFERON_MHC_II_2,immune,HLA-DRB1,0.337008,0.661529,0.026234,0.060742,0.623782,4
MP18_INTERFERON_MHC_II_2,immune,SERPING1,0.290821,0.508277,0.020157,0.050859,0.55816,5
MP18_INTERFERON_MHC_II_2,immune,S100A10,0.778112,1.891729,0.07502,0.050056,0.463057,6
MP18_INTERFERON_MHC_II_2,immune,IFI6,0.445869,0.805721,0.031952,0.050018,0.558171,7
MP18_INTERFERON_MHC_II_2,immune,ANXA1,0.406787,0.749319,0.029716,0.047913,0.516125,8
MP18_INTERFERON_MHC_II_2,immune,HLA-DPA1,0.318497,0.539656,0.021401,0.047356,0.580623,9
MP18_INTERFERON_MHC_II_2,immune,MMP7,0.27128,0.557656,0.022115,0.04518,0.519329,10
MP18_INTERFERON_MHC_II_2,immune,HLA-DRB5,0.25242,0.423107,0.016779,0.044384,0.5761,11
MP18_INTERFERON_MHC_II_2,immune,LGALS1,0.616954,1.318957,0.052306,0.043749,0.447926,12
MP18_INTERFERON_MHC_II_2,immune,C1S,0.255491,0.392674,0.015572,0.036612,0.52381,13
MP18_INTERFERON_MHC_II_2,immune,CD9,0.64111,1.157659,0.045909,0.036349,0.394874,14
MP18_INTERFERON_MHC_II_2,immune,ISG15,0.376488,0.588534,0.023339,0.036073,0.513155,15
MP18_INTERFERON_MHC_II_2,immune,LGALS3BP,0.364219,0.475255,0.018847,0.032178,0.493578,16
MP18_INTERFERON_MHC_II_2,immune,CRYAB,0.366211,0.58359,0.023143,0.028598,0.435265,17
MP18_INTERFERON_MHC_II_2,immune,HLA-DMA,0.255392,0.312697,0.012401,0.028333,0.516713,18
MP18_INTERFERON_MHC_II_2,immune,CLU,0.529361,0.970624,0.038492,0.022866,0.325383,19
MP18_INTERFERON_MHC_II_2,immune,CTSD,0.291717,0.310852,0.012327,0.01819,0.324906,20
MP18_INTERFERON_MHC_II_2,immune,CALM2,0.770541,1.544825,0.061263,0.015227,0.152161,21
MP18_INTERFERON_MHC_II_2,immune,C3,0.164661,0.174279,0.006911,0.013916,0.402543,22
MP18_INTERFERON_MHC_II_2,immune,MT1X,0.544834,0.846692,0.033577,0.013666,0.256593,23
MP18_INTERFERON_MHC_II_2,immune,NNMT,0.259376,0.319445,0.012668,0.013587,0.358252,24
MP18_INTERFERON_MHC_II_2,immune,A2M,0.154351,0.185285,0.007348,0.013247,0.329485,25
MP18_INTERFERON_MHC_II_2,immune,MT2A,0.676722,1.333097,0.052866,0.012764,0.212154,26
MP18_INTERFERON_MHC_II_2,immune,C1R,0.13124,0.110381,0.004377,0.00885,0.330211,27
MP18_INTERFERON_MHC_II_2,immune,ARPC1B,0.263776,0.239733,0.009507,0.007471,0.235837,28
MP18_INTERFERON_MHC_II_2,immune,TUBA1A,0.383527,0.497037,0.019711,0.005953,0.18747,29
MP18_INTERFERON_MHC_II_2,immune,DEPP1,0.111882,0.097318,0.003859,0.004881,0.20692,30
MP18_INTERFERON_MHC_II_2,immune,IFITM2,0.296382,0.394297,0.015637,0.003734,0.179567,31
MP18_INTERFERON_MHC_II_2,immune,WFDC2,0.3733,0.700011,0.02776,0.003436,0.141849,32
MP18_INTERFERON_MHC_II_2,immune,CTNNAL1,0.133598,0.093005,0.003688,0.002431,0.11267,33
MP18_INTERFERON_MHC_II_2,immune,PMP22,0.235137,0.251375,0.009969,0.00233,0.100736,34
MP18_INTERFERON_MHC_II_2,immune,UCHL1,0.182491,0.206142,0.008175,0.001447,0.110756,35
MP18_INTERFERON_MHC_II_2,immune,GPM6B,0.098152,0.068932,0.002734,0.001318,0.094249,36
MP18_INTERFERON_MHC_II_2,immune,TMEM176B,0.10471,0.119683,0.004746,0.001252,0.095487,37
MP18_INTERFERON_MHC_II_2,immune,DHRS3,0.082779,0.053613,0.002126,0.001066,0.080902,38
MP18_INTERFERON_MHC_II_2,immune,TMEM176A,0.108495,0.128261,0.005086,0.000996,0.091908,39
MP18_INTERFERON_MHC_II_2,immune,GPX3,0.045374,0.030913,0.001226,0.000816,0.092866,40
MP18_INTERFERON_MHC_II_2,immune,RARRES2,0.087344,0.104266,0.004135,0.00047,0.10097,41
MP18_INTERFERON_MHC_II_2,immune,S100B,0.191573,0.302458,0.011995,0.000125,0.085519,42
MP18_INTERFERON_MHC_II_2,immune,ALDH1A1,0.017881,0.014741,0.000585,8.1e-05,0.032792,43
MP18_INTERFERON_MHC_II_2,immune,PLP1,0.015042,0.01106,0.000439,5.4e-05,0.014958,44
MP18_INTERFERON_MHC_II_2,immune,SEMA3B,0.029701,0.021041,0.000834,-3e-06,0.029152,45
MP18_INTERFERON_MHC_II_2,immune,EGFL8,0.003735,0.002726,0.000108,-3.6e-05,-0.000423,46
MP18_INTERFERON_MHC_II_2,immune,GFRA3,0.024604,0.016393,0.00065,-6.8e-05,0.005511,47
MP18_INTERFERON_MHC_II_2,immune,PDK4,0.072386,0.070394,0.002792,-0.000635,0.004845,48
MP18_INTERFERON_MHC_II_2,immune,PLAT,0.110571,0.130872,0.00519,-0.001956,-0.034233,49
MP18_INTERFERON_MHC_II_2,immune,SELENOP,0.318015,0.455756,0.018074,-0.004877,-0.002155,50
MP19_EPITHELIAL_SENESCENCE,senescence,ANXA1,0.406787,0.749319,0.053361,0.066162,0.471913,1
MP19_EPITHELIAL_SENESCENCE,senescence,KRT7,0.599173,1.133227,0.0807,0.064385,0.550089,2
MP19_EPITHELIAL_SENESCENCE,senescence,TACSTD2,0.554447,0.984037,0.070076,0.064309,0.562764,3
MP19_EPITHELIAL_SENESCENCE,senescence,SLPI,0.462869,0.868514,0.061849,0.061497,0.525074,4
MP19_EPITHELIAL_SENESCENCE,senescence,S100A9,0.292929,0.513665,0.03658,0.057301,0.48279,5
MP19_EPITHELIAL_SENESCENCE,senescence,CLDN4,0.553683,0.937911,0.066791,0.046392,0.469799,6
MP19_EPITHELIAL_SENESCENCE,senescence,PDZK1IP1,0.326748,0.416503,0.02966,0.044131,0.512762,7
MP19_EPITHELIAL_SENESCENCE,senescence,KRT6B,0.22828,0.332735,0.023695,0.043471,0.456226,8
MP19_EPITHELIAL_SENESCENCE,senescence,CLDN7,0.46433,0.632401,0.045035,0.038568,0.483815,9
MP19_EPITHELIAL_SENESCENCE,senescence,CRABP2,0.456295,0.701654,0.049967,0.037172,0.397335,10
MP19_EPITHELIAL_SENESCENCE,senescence,CXCL17,0.197666,0.274543,0.019551,0.033465,0.452402,11
MP19_EPITHELIAL_SENESCENCE,senescence,KRT16,0.173277,0.244222,0.017392,0.032737,0.35425,12
MP19_EPITHELIAL_SENESCENCE,senescence,S100A8,0.154251,0.260115,0.018524,0.030265,0.311953,13
MP19_EPITHELIAL_SENESCENCE,senescence,KRT17,0.314578,0.635931,0.045286,0.029866,0.252242,14
MP19_EPITHELIAL_SENESCENCE,senescence,WFDC2,0.3733,0.700011,0.04985,0.026501,0.321955,15
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB1,0.26449,0.270348,0.019252,0.025611,0.325525,16
MP19_EPITHELIAL_SENESCENCE,senescence,ELF3,0.397091,0.493794,0.035164,0.02416,0.375326,17
MP19_EPITHELIAL_SENESCENCE,senescence,DSC2,0.3218,0.362043,0.025782,0.023389,0.352578,18
MP19_EPITHELIAL_SENESCENCE,senescence,SAA1,0.214832,0.322008,0.022931,0.022477,0.323382,19
MP19_EPITHELIAL_SENESCENCE,senescence,S100P,0.158103,0.186441,0.013277,0.020986,0.358704,20
MP19_EPITHELIAL_SENESCENCE,senescence,CLIC3,0.117527,0.132815,0.009458,0.019773,0.359533,21
MP19_EPITHELIAL_SENESCENCE,senescence,LCN2,0.116896,0.155751,0.011091,0.017869,0.334342,22
MP19_EPITHELIAL_SENESCENCE,senescence,GPRC5A,0.188684,0.186421,0.013276,0.017556,0.33041,23
MP19_EPITHELIAL_SENESCENCE,senescence,FABP5,0.420733,0.704505,0.05017,0.017345,0.098136,24
MP19_EPITHELIAL_SENESCENCE,senescence,PRSS22,0.153653,0.136242,0.009702,0.015634,0.352145,25
MP19_EPITHELIAL_SENESCENCE,senescence,MAL2,0.283117,0.273316,0.019464,0.01447,0.288284,26
MP19_EPITHELIAL_SENESCENCE,senescence,MALL,0.113725,0.100436,0.007152,0.013754,0.2893,27
MP19_EPITHELIAL_SENESCENCE,senescence,KRT6A,0.034383,0.049392,0.003517,0.012755,0.233979,28
MP19_EPITHELIAL_SENESCENCE,senescence,LYPD3,0.180815,0.179619,0.012791,0.011919,0.270768,29
MP19_EPITHELIAL_SENESCENCE,senescence,S100A7,0.033736,0.077614,0.005527,0.011266,0.178068,30
MP19_EPITHELIAL_SENESCENCE,senescence,PI3,0.051965,0.060927,0.004339,0.010942,0.257111,31
MP19_EPITHELIAL_SENESCENCE,senescence,C15orf48,0.10569,0.120682,0.008594,0.007936,0.168518,32
MP19_EPITHELIAL_SENESCENCE,senescence,IGFBP3,0.090482,0.104585,0.007448,0.006902,0.179178,33
MP19_EPITHELIAL_SENESCENCE,senescence,LY6D,0.147843,0.22412,0.01596,0.006739,0.166024,34
MP19_EPITHELIAL_SENESCENCE,senescence,AGR2,0.179835,0.238786,0.017005,0.005103,0.162018,35
MP19_EPITHELIAL_SENESCENCE,senescence,PSCA,0.049259,0.040371,0.002875,0.004392,0.220649,36
MP19_EPITHELIAL_SENESCENCE,senescence,CEACAM6,0.036292,0.030222,0.002152,0.003144,0.149997,37
MP19_EPITHELIAL_SENESCENCE,senescence,AQP3,0.070277,0.066307,0.004722,0.002195,0.113038,38
MP19_EPITHELIAL_SENESCENCE,senescence,SULT2B1,0.058838,0.043382,0.003089,0.002127,0.12427,39
MP19_EPITHELIAL_SENESCENCE,senescence,TSPAN1,0.059618,0.048722,0.00347,0.001888,0.119944,40
MP19_EPITHELIAL_SENESCENCE,senescence,CEACAM5,0.011754,0.009752,0.000694,0.001003,0.11126,41
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB3,0.002673,0.002205,0.000157,0.000604,0.066909,42
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB4,0.002573,0.002267,0.000161,0.000563,0.061531,43
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR1B,0.001312,0.001505,0.000107,0.000402,0.043181,44
MP19_EPITHELIAL_SENESCENCE,senescence,IL1RN,0.021716,0.016956,0.001207,0.00037,0.049057,45
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR3,0.007371,0.006866,0.000489,0.000245,0.03069,46
MP19_EPITHELIAL_SENESCENCE,senescence,MUC4,0.003486,0.002595,0.000185,0.000115,0.031483,47
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR2A,0.000365,0.000421,3e-05,9.1e-05,0.018938,48
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR2D,0.000382,0.000502,3.6e-05,7.9e-05,0.025258,49
MP19_EPITHELIAL_SENESCENCE,senescence,KRT13,0.006425,0.005728,0.000408,-2.7e-05,-0.007874,50
MP1_CELL_CYCLE_G2_M,cell_cycle,STMN1,0.562632,1.004081,0.115671,0.065519,0.540613,1
MP1_CELL_CYCLE_G2_M,cell_cycle,UBE2C,0.212043,0.329281,0.037934,0.05146,0.567462,2
MP1_CELL_CYCLE_G2_M,cell_cycle,TUBA1B,0.636993,1.099645,0.126681,0.051219,0.451416,3
MP1_CELL_CYCLE_G2_M,cell_cycle,CKS2,0.412332,0.541169,0.062343,0.04562,0.379378,4
MP1_CELL_CYCLE_G2_M,cell_cycle,CKS1B,0.424535,0.54554,0.062847,0.042082,0.411956,5
MP1_CELL_CYCLE_G2_M,cell_cycle,CDC20,0.167765,0.222581,0.025642,0.039887,0.504194,6
MP1_CELL_CYCLE_G2_M,cell_cycle,HMGB2,0.279764,0.326284,0.037588,0.036295,0.40023,7
MP1_CELL_CYCLE_G2_M,cell_cycle,PTTG1,0.192121,0.23796,0.027413,0.034617,0.464501,8
MP1_CELL_CYCLE_G2_M,cell_cycle,CENPW,0.245214,0.27583,0.031776,0.029738,0.403274,9
MP1_CELL_CYCLE_G2_M,cell_cycle,BIRC5,0.154616,0.17394,0.020038,0.027479,0.484703,10
MP1_CELL_CYCLE_G2_M,cell_cycle,CDKN3,0.140986,0.151082,0.017405,0.027147,0.433924,11
MP1_CELL_CYCLE_G2_M,cell_cycle,CENPF,0.13486,0.145086,0.016714,0.026388,0.405671,12
MP1_CELL_CYCLE_G2_M,cell_cycle,KPNA2,0.24387,0.239924,0.02764,0.024244,0.274265,13
MP1_CELL_CYCLE_G2_M,cell_cycle,CDK1,0.125579,0.139851,0.016111,0.023089,0.442181,14
MP1_CELL_CYCLE_G2_M,cell_cycle,CCNB1,0.125961,0.128066,0.014753,0.022816,0.369518,15
MP1_CELL_CYCLE_G2_M,cell_cycle,CCNB2,0.110886,0.112015,0.012904,0.021776,0.422776,16
MP1_CELL_CYCLE_G2_M,cell_cycle,UBE2T,0.198446,0.189371,0.021816,0.021692,0.363904,17
MP1_CELL_CYCLE_G2_M,cell_cycle,SMC4,0.185762,0.174516,0.020104,0.021274,0.324954,18
MP1_CELL_CYCLE_G2_M,cell_cycle,UBE2S,0.232879,0.228571,0.026332,0.021136,0.185049,19
MP1_CELL_CYCLE_G2_M,cell_cycle,TPX2,0.122524,0.121345,0.013979,0.020106,0.41911,20
MP1_CELL_CYCLE_G2_M,cell_cycle,MKI67,0.108794,0.105847,0.012194,0.019103,0.413573,21
MP1_CELL_CYCLE_G2_M,cell_cycle,PLK1,0.083741,0.087528,0.010083,0.018207,0.395262,22
MP1_CELL_CYCLE_G2_M,cell_cycle,CDCA3,0.091777,0.086396,0.009953,0.01797,0.410941,23
MP1_CELL_CYCLE_G2_M,cell_cycle,NUSAP1,0.096193,0.089343,0.010292,0.017373,0.39566,24
MP1_CELL_CYCLE_G2_M,cell_cycle,CDCA8,0.094965,0.08759,0.01009,0.017076,0.390232,25
MP1_CELL_CYCLE_G2_M,cell_cycle,MAD2L1,0.129995,0.117846,0.013576,0.016275,0.389963,26
MP1_CELL_CYCLE_G2_M,cell_cycle,HIST1H4C,0.263925,0.297704,0.034296,0.015576,0.201337,27
MP1_CELL_CYCLE_G2_M,cell_cycle,TOP2A,0.083443,0.075628,0.008712,0.014388,0.37361,28
MP1_CELL_CYCLE_G2_M,cell_cycle,CCNA2,0.081434,0.07537,0.008683,0.014253,0.385557,29
MP1_CELL_CYCLE_G2_M,cell_cycle,NUF2,0.077482,0.066368,0.007646,0.014218,0.381207,30
MP1_CELL_CYCLE_G2_M,cell_cycle,ASPM,0.071605,0.061731,0.007111,0.013083,0.347337,31
MP1_CELL_CYCLE_G2_M,cell_cycle,CENPA,0.076038,0.066273,0.007635,0.013006,0.354881,32
MP1_CELL_CYCLE_G2_M,cell_cycle,CKAP2,0.112181,0.084507,0.009735,0.011917,0.240451,33
MP1_CELL_CYCLE_G2_M,cell_cycle,DEPDC1,0.065662,0.055269,0.006367,0.011447,0.350409,34
MP1_CELL_CYCLE_G2_M,cell_cycle,PBK,0.069928,0.058914,0.006787,0.011428,0.356809,35
MP1_CELL_CYCLE_G2_M,cell_cycle,KIF23,0.068252,0.056167,0.006471,0.010549,0.326702,36
MP1_CELL_CYCLE_G2_M,cell_cycle,ARL6IP1,0.234141,0.204756,0.023588,0.009655,0.043467,37
MP1_CELL_CYCLE_G2_M,cell_cycle,ZWINT,0.104826,0.086169,0.009927,0.009647,0.312059,38
MP1_CELL_CYCLE_G2_M,cell_cycle,ECT2,0.105507,0.085634,0.009865,0.00952,0.260169,39
MP1_CELL_CYCLE_G2_M,cell_cycle,AURKA,0.064848,0.049946,0.005754,0.009347,0.274289,40
MP1_CELL_CYCLE_G2_M,cell_cycle,TACC3,0.070078,0.053399,0.006152,0.008994,0.288853,41
MP1_CELL_CYCLE_G2_M,cell_cycle,DLGAP5,0.054571,0.042527,0.004899,0.008943,0.326443,42
MP1_CELL_CYCLE_G2_M,cell_cycle,KIF2C,0.049408,0.038211,0.004402,0.007976,0.306331,43
MP1_CELL_CYCLE_G2_M,cell_cycle,HMMR,0.048678,0.037907,0.004367,0.007631,0.294634,44
MP1_CELL_CYCLE_G2_M,cell_cycle,GTSE1,0.050637,0.03555,0.004095,0.0074,0.302986,45
MP1_CELL_CYCLE_G2_M,cell_cycle,KIF20B,0.065379,0.046592,0.005367,0.006857,0.239479,46
MP1_CELL_CYCLE_G2_M,cell_cycle,AURKB,0.048429,0.03712,0.004276,0.006639,0.301487,47
MP1_CELL_CYCLE_G2_M,cell_cycle,KNSTRN,0.063885,0.043961,0.005064,0.006598,0.221585,48
MP1_CELL_CYCLE_G2_M,cell_cycle,CENPE,0.0428,0.028771,0.003314,0.006309,0.268438,49
MP1_CELL_CYCLE_G2_M,cell_cycle,PRC1,0.0473,0.031295,0.003605,0.005032,0.253804,50
MP20_MYC,metabolic,LDHA,0.689639,1.308936,0.059622,0.048445,0.39848,1
MP20_MYC,metabolic,RAN,0.650557,1.075335,0.048981,0.048206,0.466208,2
MP20_MYC,metabolic,ENO1,0.636462,1.096708,0.049955,0.044925,0.413331,3
MP20_MYC,metabolic,HSPD1,0.5751,0.85966,0.039157,0.044464,0.472025,4
MP20_MYC,metabolic,FABP5,0.420733,0.704505,0.03209,0.043437,0.480765,5
MP20_MYC,metabolic,HSPE1,0.657165,1.088152,0.049565,0.040836,0.410915,6
MP20_MYC,metabolic,RANBP1,0.503744,0.668774,0.030463,0.034462,0.430222,7
MP20_MYC,metabolic,SNRPD1,0.502366,0.642546,0.029268,0.033942,0.437047,8
MP20_MYC,metabolic,NCL,0.595288,0.857027,0.039038,0.033803,0.375216,9
MP20_MYC,metabolic,EIF5A,0.5837,0.840141,0.038268,0.032602,0.392716,10
MP20_MYC,metabolic,LDHB,0.520645,0.813905,0.037073,0.031481,0.384795,11
MP20_MYC,metabolic,PPA1,0.54676,0.74335,0.03386,0.029096,0.361422,12
MP20_MYC,metabolic,FKBP4,0.456012,0.544024,0.02478,0.028174,0.381433,13
MP20_MYC,metabolic,CCT5,0.404795,0.457984,0.020861,0.02703,0.408298,14
MP20_MYC,metabolic,CYCS,0.504707,0.637382,0.029033,0.026492,0.340123,15
MP20_MYC,metabolic,C1QBP,0.47816,0.57849,0.02635,0.026102,0.385764,16
MP20_MYC,metabolic,NHP2,0.555028,0.763226,0.034765,0.024572,0.311186,17
MP20_MYC,metabolic,MRPL3,0.386815,0.398889,0.018169,0.023505,0.381173,18
MP20_MYC,metabolic,ATP5MC1,0.537064,0.703456,0.032042,0.022792,0.317485,19
MP20_MYC,metabolic,EBNA1BP2,0.347766,0.334411,0.015232,0.02111,0.365837,20
MP20_MYC,metabolic,CCT2,0.373417,0.371263,0.016911,0.020987,0.364936,21
MP20_MYC,metabolic,EIF4EBP1,0.462122,0.665869,0.03033,0.019956,0.328271,22
MP20_MYC,metabolic,PA2G4,0.382913,0.394073,0.01795,0.019037,0.320775,23
MP20_MYC,metabolic,DCTPP1,0.329504,0.308781,0.014065,0.016622,0.309007,24
MP20_MYC,metabolic,PRMT1,0.345226,0.338385,0.015413,0.016442,0.306491,25
MP20_MYC,metabolic,NOP58,0.274766,0.24233,0.011038,0.016384,0.326729,26
MP20_MYC,metabolic,TIMM13,0.432985,0.49697,0.022637,0.015781,0.240887,27
MP20_MYC,metabolic,BZW2,0.30035,0.269502,0.012276,0.015592,0.317713,28
MP20_MYC,metabolic,SRM,0.23092,0.201591,0.009182,0.015171,0.315516,29
MP20_MYC,metabolic,DKC1,0.222934,0.182703,0.008322,0.013452,0.32136,30
MP20_MYC,metabolic,NIFK,0.258081,0.215122,0.009799,0.013014,0.291434,31
MP20_MYC,metabolic,SLIRP,0.375857,0.384917,0.017533,0.012959,0.240709,32
MP20_MYC,metabolic,DCAF13,0.24905,0.225289,0.010262,0.012935,0.328097,33
MP20_MYC,metabolic,PAICS,0.234904,0.197436,0.008993,0.012733,0.345932,34
MP20_MYC,metabolic,TOMM40,0.251075,0.210124,0.009571,0.012053,0.298951,35
MP20_MYC,metabolic,ODC1,0.223781,0.216389,0.009856,0.010677,0.252693,36
MP20_MYC,metabolic,NOP16,0.22305,0.186568,0.008498,0.010396,0.297586,37
MP20_MYC,metabolic,MRTO4,0.173908,0.129203,0.005885,0.009646,0.287024,38
MP20_MYC,metabolic,RUVBL1,0.176282,0.132934,0.006055,0.009501,0.285226,39
MP20_MYC,metabolic,DDX21,0.275713,0.23736,0.010812,0.008915,0.216027,40
MP20_MYC,metabolic,MYC,0.295137,0.334691,0.015245,0.008844,0.178636,41
MP20_MYC,metabolic,PNO1,0.1802,0.131841,0.006005,0.008842,0.282122,42
MP20_MYC,metabolic,GPATCH4,0.173642,0.123477,0.005624,0.006834,0.229569,43
MP20_MYC,metabolic,NOLC1,0.214617,0.170822,0.007781,0.006699,0.207657,44
MP20_MYC,metabolic,NOP56,0.173891,0.125119,0.005699,0.005566,0.1926,45
MP20_MYC,metabolic,CMSS1,0.140504,0.09965,0.004539,0.00537,0.217027,46
MP20_MYC,metabolic,NME1,0.129414,0.097375,0.004435,0.004762,0.204264,47
MP20_MYC,metabolic,GNL3,0.170737,0.127417,0.005804,0.004653,0.156413,48
MP20_MYC,metabolic,MRPL12,0.03425,0.019816,0.000903,0.000705,0.081838,49
MP21_RESPIRATION,metabolic,ATP5F1E,0.798947,1.694359,0.046139,0.039807,0.595569,1
MP21_RESPIRATION,metabolic,RPS21,0.877194,2.195808,0.059794,0.038413,0.530338,2
MP21_RESPIRATION,metabolic,NDUFS5,0.696064,1.238252,0.033719,0.034084,0.457548,3
MP21_RESPIRATION,metabolic,COX6B1,0.763369,1.460221,0.039764,0.032314,0.451611,4
MP21_RESPIRATION,metabolic,OST4,0.733518,1.354375,0.036881,0.03112,0.482615,5
MP21_RESPIRATION,metabolic,SEC61G,0.673634,1.130311,0.03078,0.030552,0.470768,6
MP21_RESPIRATION,metabolic,NDUFB2,0.668205,1.08848,0.029641,0.029225,0.451678,7
MP21_RESPIRATION,metabolic,ATP5MF,0.641011,1.006616,0.027411,0.029038,0.464991,8
MP21_RESPIRATION,metabolic,NHP2,0.555028,0.763226,0.020784,0.02788,0.447361,9
MP21_RESPIRATION,metabolic,SNRPD2,0.678781,1.117361,0.030427,0.027567,0.465666,10
MP21_RESPIRATION,metabolic,UBL5,0.666113,1.055212,0.028735,0.02717,0.467645,11
MP21_RESPIRATION,metabolic,APRT,0.611243,0.911154,0.024812,0.026625,0.411418,12
MP21_RESPIRATION,metabolic,SNRPG,0.592748,0.857338,0.023346,0.026608,0.454046,13
MP21_RESPIRATION,metabolic,TMEM258,0.606462,0.893418,0.024329,0.026048,0.451042,14
MP21_RESPIRATION,metabolic,COX7B,0.597779,0.861621,0.023463,0.025906,0.452796,15
MP21_RESPIRATION,metabolic,UQCR10,0.655504,1.021018,0.027804,0.025109,0.422302,16
MP21_RESPIRATION,metabolic,SEM1,0.626085,0.9587,0.026106,0.025089,0.419063,17
MP21_RESPIRATION,metabolic,RPS29,0.561403,0.80944,0.022042,0.024295,0.427417,18
MP21_RESPIRATION,metabolic,ATOX1,0.53293,0.720768,0.019627,0.024204,0.416867,19
MP21_RESPIRATION,metabolic,NDUFB4,0.608537,0.88593,0.024125,0.023989,0.39522,20
MP21_RESPIRATION,metabolic,NDUFS6,0.528381,0.687534,0.018722,0.023985,0.425705,21
MP21_RESPIRATION,metabolic,PFDN2,0.549998,0.773477,0.021063,0.02283,0.362033,22
MP21_RESPIRATION,metabolic,ROMO1,0.558398,0.778546,0.021201,0.02268,0.454416,23
MP21_RESPIRATION,metabolic,NDUFA1,0.533146,0.69888,0.019031,0.022571,0.438559,24
MP21_RESPIRATION,metabolic,RPL21,0.736075,1.339579,0.036478,0.021924,0.266725,25
MP21_RESPIRATION,metabolic,ATP5MC1,0.537064,0.703456,0.019156,0.021329,0.410836,26
MP21_RESPIRATION,metabolic,LGALS1,0.616954,1.318957,0.035917,0.02108,0.179963,27
MP21_RESPIRATION,metabolic,NDUFAB1,0.563512,0.77487,0.021101,0.020744,0.337478,28
MP21_RESPIRATION,metabolic,ATP5ME,0.43863,0.532844,0.01451,0.019989,0.430426,29
MP21_RESPIRATION,metabolic,LSM7,0.497003,0.605723,0.016495,0.018794,0.406251,30
MP21_RESPIRATION,metabolic,NDUFA3,0.421247,0.517793,0.0141,0.018503,0.449214,31
