# signature_gene_contribution | collection gavish_tnbc (pan-cancer malignant metaprograms (Gavish, TNBC-relevant)) | DRVI run drvi_tum_64_nomt | 05_4 - 05_8 signature interpretation
# CAVEAT: Cells are the aneuploid epithelium called by inferCNV in 05_1: a per-cohort THRESHOLD on a CNV score, not a validated clone assignment - no matched normal, no bulk WGS.
# CAVEAT: Cells no run covered (not_tested) were excluded rather than assumed normal, and 19 of the 29 cohorts of the epithelial compartment reach the 200-cell floor, so this is the tumour the call could reach in the patients with the most of it.
# CAVEAT: The CellTypist labels carried along (cell_type_01_4) come from a NORMAL breast atlas with no malignant class and are landmarks, never identities: every state reported here is a state of malignant epithelium, named by its genes and not by that label.
signature,axis,gene,detection_rate,mean_expression,share_of_mean_signal,share_of_score_variance,spearman_with_score,rank_by_variance_share
MP17_INTERFERON_MHC_II_1,immune,PSMB8,0.429708,0.57896,0.017449,0.017329,0.555782,27
MP17_INTERFERON_MHC_II_1,immune,PLSCR1,0.393292,0.533287,0.016073,0.017241,0.525965,28
MP17_INTERFERON_MHC_II_1,immune,HLA-DMA,0.296798,0.384795,0.011597,0.016788,0.579257,29
MP17_INTERFERON_MHC_II_1,immune,HLA-F,0.286963,0.341007,0.010278,0.01502,0.585184,30
MP17_INTERFERON_MHC_II_1,immune,LAP3,0.360913,0.430319,0.012969,0.014413,0.445128,31
MP17_INTERFERON_MHC_II_1,immune,TNFSF10,0.325922,0.445197,0.013418,0.014326,0.485948,32
MP17_INTERFERON_MHC_II_1,immune,SOD2,0.397354,0.490948,0.014797,0.012553,0.38506,33
MP17_INTERFERON_MHC_II_1,immune,ISG20,0.293021,0.342265,0.010316,0.011928,0.451844,34
MP17_INTERFERON_MHC_II_1,immune,STAT1,0.397948,0.476675,0.014367,0.011753,0.458665,35
MP17_INTERFERON_MHC_II_1,immune,GBP2,0.223774,0.252394,0.007607,0.01174,0.504232,36
MP17_INTERFERON_MHC_II_1,immune,IFIT3,0.126497,0.134627,0.004058,0.007559,0.439003,37
MP17_INTERFERON_MHC_II_1,immune,SAA1,0.203867,0.275347,0.008299,0.007089,0.380143,38
MP17_INTERFERON_MHC_II_1,immune,IFI35,0.18073,0.158599,0.00478,0.006311,0.402967,39
MP17_INTERFERON_MHC_II_1,immune,OAS1,0.149302,0.137904,0.004156,0.006079,0.392979,40
MP17_INTERFERON_MHC_II_1,immune,IFI44L,0.206908,0.203558,0.006135,0.006078,0.397654,41
MP17_INTERFERON_MHC_II_1,immune,IFIT2,0.092123,0.109025,0.003286,0.005908,0.342049,42
MP17_INTERFERON_MHC_II_1,immune,C1R,0.152128,0.131926,0.003976,0.005222,0.364835,43
MP17_INTERFERON_MHC_II_1,immune,PARP14,0.189305,0.169776,0.005117,0.004806,0.346874,44
MP17_INTERFERON_MHC_II_1,immune,PARP9,0.186122,0.147371,0.004442,0.004647,0.334352,45
MP17_INTERFERON_MHC_II_1,immune,MX1,0.251639,0.260917,0.007864,0.004645,0.287397,46
MP17_INTERFERON_MHC_II_1,immune,IFI44,0.142151,0.113498,0.003421,0.002507,0.252622,47
MP17_INTERFERON_MHC_II_1,immune,IFIT1,0.067322,0.060948,0.001837,0.001991,0.194938,48
MP18_INTERFERON_MHC_II_2,immune,CD74,0.688521,1.823461,0.066261,0.071406,0.706115,1
MP18_INTERFERON_MHC_II_2,immune,HLA-DRA,0.439994,0.976949,0.0355,0.065342,0.663986,2
MP18_INTERFERON_MHC_II_2,immune,HLA-DRB1,0.381651,0.811952,0.029505,0.06363,0.691329,3
MP18_INTERFERON_MHC_II_2,immune,IFITM3,0.757934,1.976718,0.07183,0.063287,0.654635,4
MP18_INTERFERON_MHC_II_2,immune,SERPING1,0.314614,0.616205,0.022392,0.055228,0.647187,5
MP18_INTERFERON_MHC_II_2,immune,IFI6,0.526511,0.995351,0.036169,0.050232,0.614973,6
MP18_INTERFERON_MHC_II_2,immune,S100A10,0.822358,2.142356,0.077849,0.049752,0.547545,7
MP18_INTERFERON_MHC_II_2,immune,HLA-DPA1,0.374691,0.670064,0.024349,0.049153,0.640041,8
MP18_INTERFERON_MHC_II_2,immune,ANXA1,0.448736,0.870096,0.031617,0.048917,0.555313,9
MP18_INTERFERON_MHC_II_2,immune,HLA-DRB5,0.289742,0.51728,0.018797,0.046965,0.643937,10
MP18_INTERFERON_MHC_II_2,immune,MMP7,0.328844,0.693202,0.025189,0.045463,0.56126,11
MP18_INTERFERON_MHC_II_2,immune,LGALS1,0.69408,1.567026,0.056942,0.03954,0.44288,12
MP18_INTERFERON_MHC_II_2,immune,CD9,0.646855,1.189722,0.043232,0.039169,0.478057,13
MP18_INTERFERON_MHC_II_2,immune,C1S,0.316895,0.512526,0.018624,0.038607,0.58543,14
MP18_INTERFERON_MHC_II_2,immune,ISG15,0.452252,0.744641,0.027059,0.036485,0.565243,15
MP18_INTERFERON_MHC_II_2,immune,LGALS3BP,0.417047,0.582164,0.021155,0.034317,0.573024,16
MP18_INTERFERON_MHC_II_2,immune,HLA-DMA,0.296798,0.384795,0.013983,0.029673,0.57444,17
MP18_INTERFERON_MHC_II_2,immune,CRYAB,0.405502,0.676108,0.024568,0.028214,0.451111,18
MP18_INTERFERON_MHC_II_2,immune,CLU,0.510832,0.933765,0.033931,0.021661,0.3291,19
MP18_INTERFERON_MHC_II_2,immune,CTSD,0.33635,0.380094,0.013812,0.018838,0.360386,20
MP18_INTERFERON_MHC_II_2,immune,C3,0.194318,0.20704,0.007523,0.014411,0.439295,21
MP18_INTERFERON_MHC_II_2,immune,CALM2,0.793116,1.64159,0.059652,0.01395,0.152844,22
MP18_INTERFERON_MHC_II_2,immune,A2M,0.149088,0.177691,0.006457,0.013104,0.342953,23
MP18_INTERFERON_MHC_II_2,immune,NNMT,0.251473,0.303287,0.011021,0.01289,0.383236,24
MP18_INTERFERON_MHC_II_2,immune,MT2A,0.667593,1.271664,0.046209,0.010351,0.186828,25
MP18_INTERFERON_MHC_II_2,immune,MT1X,0.569128,0.876145,0.031837,0.010185,0.212163,26
MP18_INTERFERON_MHC_II_2,immune,C1R,0.152128,0.131926,0.004794,0.009038,0.356752,27
MP18_INTERFERON_MHC_II_2,immune,ARPC1B,0.310053,0.293818,0.010677,0.006676,0.220281,28
MP18_INTERFERON_MHC_II_2,immune,DEPP1,0.115379,0.101354,0.003683,0.005214,0.235559,29
MP18_INTERFERON_MHC_II_2,immune,TUBA1A,0.397282,0.523073,0.019007,0.004316,0.156387,30
MP18_INTERFERON_MHC_II_2,immune,IFITM2,0.2395,0.29049,0.010556,0.003481,0.192647,31
MP18_INTERFERON_MHC_II_2,immune,WFDC2,0.325114,0.629944,0.022891,0.002424,0.126655,32
MP18_INTERFERON_MHC_II_2,immune,PMP22,0.215151,0.222247,0.008076,0.002304,0.089621,33
MP18_INTERFERON_MHC_II_2,immune,CTNNAL1,0.15125,0.108352,0.003937,0.002072,0.085864,34
MP18_INTERFERON_MHC_II_2,immune,DHRS3,0.089367,0.057896,0.002104,0.000895,0.059085,35
MP18_INTERFERON_MHC_II_2,immune,GPM6B,0.105806,0.073666,0.002677,0.000883,0.052664,36
MP18_INTERFERON_MHC_II_2,immune,GPX3,0.054328,0.038189,0.001388,0.000625,0.07371,37
MP18_INTERFERON_MHC_II_2,immune,TMEM176B,0.104784,0.126803,0.004608,0.000433,0.051687,38
MP18_INTERFERON_MHC_II_2,immune,TMEM176A,0.105568,0.131373,0.004774,0.000138,0.047107,39
MP18_INTERFERON_MHC_II_2,immune,RARRES2,0.076991,0.090259,0.00328,0.000117,0.081586,40
MP18_INTERFERON_MHC_II_2,immune,PLP1,0.018957,0.014573,0.00053,-3.5e-05,0.001968,41
MP18_INTERFERON_MHC_II_2,immune,EGFL8,0.002589,0.002131,7.7e-05,-4.3e-05,-0.007651,42
MP18_INTERFERON_MHC_II_2,immune,SEMA3B,0.023565,0.017771,0.000646,-7.6e-05,0.016379,43
MP18_INTERFERON_MHC_II_2,immune,ALDH1A1,0.021665,0.017333,0.00063,-8.2e-05,0.010463,44
MP18_INTERFERON_MHC_II_2,immune,UCHL1,0.246698,0.284273,0.01033,-0.000203,0.075131,45
MP18_INTERFERON_MHC_II_2,immune,GFRA3,0.033376,0.02227,0.000809,-0.000214,-0.015657,46
MP18_INTERFERON_MHC_II_2,immune,PDK4,0.042332,0.033967,0.001234,-0.000214,-0.010033,47
MP18_INTERFERON_MHC_II_2,immune,PLAT,0.054019,0.050997,0.001853,-0.000833,-0.048043,48
MP18_INTERFERON_MHC_II_2,immune,S100B,0.219736,0.371969,0.013517,-0.003174,-0.00901,49
MP18_INTERFERON_MHC_II_2,immune,SELENOP,0.245653,0.342986,0.012463,-0.004514,-0.044393,50
MP19_EPITHELIAL_SENESCENCE,senescence,ANXA1,0.448736,0.870096,0.056654,0.068353,0.526735,1
MP19_EPITHELIAL_SENESCENCE,senescence,TACSTD2,0.542308,0.975316,0.063505,0.066451,0.620799,2
MP19_EPITHELIAL_SENESCENCE,senescence,KRT7,0.62538,1.237264,0.080561,0.062571,0.577785,3
MP19_EPITHELIAL_SENESCENCE,senescence,S100A9,0.371152,0.670111,0.043632,0.059073,0.519948,4
MP19_EPITHELIAL_SENESCENCE,senescence,SLPI,0.53454,1.027382,0.066895,0.058108,0.544496,5
MP19_EPITHELIAL_SENESCENCE,senescence,CLDN4,0.546418,0.89335,0.058168,0.046958,0.508446,6
MP19_EPITHELIAL_SENESCENCE,senescence,PDZK1IP1,0.366424,0.492365,0.032059,0.04575,0.564562,7
MP19_EPITHELIAL_SENESCENCE,senescence,KRT6B,0.283091,0.424428,0.027635,0.044489,0.488625,8
MP19_EPITHELIAL_SENESCENCE,senescence,CLDN7,0.482231,0.675519,0.043984,0.03931,0.51949,9
MP19_EPITHELIAL_SENESCENCE,senescence,CXCL17,0.262567,0.378349,0.024635,0.035537,0.489533,10
MP19_EPITHELIAL_SENESCENCE,senescence,CRABP2,0.493634,0.79693,0.05189,0.034834,0.400433,11
MP19_EPITHELIAL_SENESCENCE,senescence,KRT16,0.203345,0.305647,0.019901,0.033802,0.374768,12
MP19_EPITHELIAL_SENESCENCE,senescence,S100A8,0.187476,0.326746,0.021275,0.030598,0.320989,13
MP19_EPITHELIAL_SENESCENCE,senescence,KRT17,0.312833,0.647653,0.04217,0.028992,0.25388,14
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB1,0.272805,0.292518,0.019046,0.027293,0.365261,15
MP19_EPITHELIAL_SENESCENCE,senescence,WFDC2,0.325114,0.629944,0.041017,0.024916,0.329942,16
MP19_EPITHELIAL_SENESCENCE,senescence,DSC2,0.362338,0.428119,0.027876,0.023401,0.364073,17
MP19_EPITHELIAL_SENESCENCE,senescence,ELF3,0.394646,0.477726,0.031106,0.023247,0.38809,18
MP19_EPITHELIAL_SENESCENCE,senescence,S100P,0.208903,0.250944,0.016339,0.022291,0.383768,19
MP19_EPITHELIAL_SENESCENCE,senescence,CLIC3,0.146641,0.173768,0.011314,0.021157,0.406406,20
MP19_EPITHELIAL_SENESCENCE,senescence,SAA1,0.203867,0.275347,0.017928,0.020249,0.356621,21
MP19_EPITHELIAL_SENESCENCE,senescence,GPRC5A,0.189329,0.186576,0.012148,0.018516,0.360006,22
MP19_EPITHELIAL_SENESCENCE,senescence,LCN2,0.136759,0.186622,0.012151,0.017382,0.338887,23
MP19_EPITHELIAL_SENESCENCE,senescence,PRSS22,0.163887,0.148484,0.009668,0.017043,0.39165,24
MP19_EPITHELIAL_SENESCENCE,senescence,MAL2,0.294375,0.282938,0.018423,0.014451,0.302343,25
MP19_EPITHELIAL_SENESCENCE,senescence,MALL,0.139609,0.126612,0.008244,0.014404,0.314497,26
MP19_EPITHELIAL_SENESCENCE,senescence,KRT6A,0.04188,0.061526,0.004006,0.013609,0.258348,27
MP19_EPITHELIAL_SENESCENCE,senescence,LYPD3,0.177,0.185831,0.0121,0.011754,0.282961,28
MP19_EPITHELIAL_SENESCENCE,senescence,FABP5,0.519717,0.90435,0.058884,0.011689,0.049929,29
MP19_EPITHELIAL_SENESCENCE,senescence,PI3,0.063997,0.074746,0.004867,0.01112,0.265831,30
MP19_EPITHELIAL_SENESCENCE,senescence,S100A7,0.03827,0.090522,0.005894,0.010822,0.180607,31
MP19_EPITHELIAL_SENESCENCE,senescence,C15orf48,0.072382,0.080642,0.005251,0.007964,0.189523,32
MP19_EPITHELIAL_SENESCENCE,senescence,AGR2,0.12614,0.132257,0.008612,0.006992,0.209161,33
MP19_EPITHELIAL_SENESCENCE,senescence,IGFBP3,0.101102,0.119925,0.007809,0.006785,0.180014,34
MP19_EPITHELIAL_SENESCENCE,senescence,PSCA,0.065683,0.056244,0.003662,0.004692,0.235054,35
MP19_EPITHELIAL_SENESCENCE,senescence,LY6D,0.170135,0.262353,0.017082,0.00342,0.131386,36
MP19_EPITHELIAL_SENESCENCE,senescence,CEACAM6,0.038911,0.034384,0.002239,0.003237,0.158205,37
MP19_EPITHELIAL_SENESCENCE,senescence,SULT2B1,0.048104,0.034442,0.002243,0.002222,0.130211,38
MP19_EPITHELIAL_SENESCENCE,senescence,TSPAN1,0.042047,0.032601,0.002123,0.00166,0.125643,39
MP19_EPITHELIAL_SENESCENCE,senescence,AQP3,0.056015,0.05397,0.003514,0.001481,0.09354,40
MP19_EPITHELIAL_SENESCENCE,senescence,CEACAM5,0.015726,0.013607,0.000886,0.001068,0.117881,41
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB3,0.002779,0.00242,0.000158,0.000598,0.068937,42
MP19_EPITHELIAL_SENESCENCE,senescence,SERPINB4,0.001734,0.001662,0.000108,0.000444,0.05614,43
MP19_EPITHELIAL_SENESCENCE,senescence,IL1RN,0.017175,0.014152,0.000921,0.000443,0.046915,44
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR1B,0.001615,0.001877,0.000122,0.000384,0.043541,45
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR3,0.010191,0.009514,0.00062,0.000222,0.018826,46
MP19_EPITHELIAL_SENESCENCE,senescence,MUC4,0.002138,0.001448,9.4e-05,0.000131,0.04206,47
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR2A,0.000523,0.000632,4.1e-05,0.000117,0.020342,48
MP19_EPITHELIAL_SENESCENCE,senescence,SPRR2D,0.000523,0.000729,4.7e-05,9.5e-05,0.027001,49
MP19_EPITHELIAL_SENESCENCE,senescence,KRT13,0.008124,0.00754,0.000491,-0.000125,-0.025691,50
MP1_CELL_CYCLE_G2_M,cell_cycle,STMN1,0.648043,1.226344,0.113554,0.058527,0.551097,1
MP1_CELL_CYCLE_G2_M,cell_cycle,UBE2C,0.275442,0.437218,0.040484,0.051524,0.594666,2
MP1_CELL_CYCLE_G2_M,cell_cycle,TUBA1B,0.696456,1.261173,0.116779,0.045254,0.445379,3
MP1_CELL_CYCLE_G2_M,cell_cycle,CKS2,0.461897,0.635752,0.058868,0.044538,0.429082,4
MP1_CELL_CYCLE_G2_M,cell_cycle,CDC20,0.219665,0.299945,0.027774,0.041005,0.537249,5
MP1_CELL_CYCLE_G2_M,cell_cycle,CKS1B,0.499715,0.674688,0.062473,0.038979,0.42709,6
MP1_CELL_CYCLE_G2_M,cell_cycle,HMGB2,0.319389,0.393399,0.036427,0.036343,0.458109,7
MP1_CELL_CYCLE_G2_M,cell_cycle,PTTG1,0.23988,0.310651,0.028765,0.034899,0.504149,8
MP1_CELL_CYCLE_G2_M,cell_cycle,CENPW,0.316895,0.369354,0.034201,0.028955,0.3954,9
MP1_CELL_CYCLE_G2_M,cell_cycle,CDKN3,0.185718,0.204125,0.018901,0.028165,0.459265,10
MP1_CELL_CYCLE_G2_M,cell_cycle,BIRC5,0.203867,0.233721,0.021642,0.027932,0.509147,11
MP1_CELL_CYCLE_G2_M,cell_cycle,CENPF,0.169897,0.190075,0.0176,0.027574,0.454445,12
MP1_CELL_CYCLE_G2_M,cell_cycle,KPNA2,0.279005,0.28774,0.026643,0.024276,0.319183,13
MP1_CELL_CYCLE_G2_M,cell_cycle,CCNB1,0.153221,0.162695,0.015065,0.023389,0.424771,14
MP1_CELL_CYCLE_G2_M,cell_cycle,CDK1,0.161987,0.18308,0.016952,0.023135,0.469462,15
MP1_CELL_CYCLE_G2_M,cell_cycle,CCNB2,0.147306,0.151889,0.014064,0.022685,0.450624,16
MP1_CELL_CYCLE_G2_M,cell_cycle,UBE2S,0.251592,0.25785,0.023876,0.021792,0.247587,17
MP1_CELL_CYCLE_G2_M,cell_cycle,SMC4,0.228929,0.223676,0.020711,0.021413,0.351349,18
MP1_CELL_CYCLE_G2_M,cell_cycle,UBE2T,0.249952,0.24722,0.022891,0.021231,0.370216,19
MP1_CELL_CYCLE_G2_M,cell_cycle,TPX2,0.15992,0.161868,0.014988,0.020574,0.453024,20
MP1_CELL_CYCLE_G2_M,cell_cycle,MKI67,0.143125,0.142283,0.013175,0.019887,0.441545,21
MP1_CELL_CYCLE_G2_M,cell_cycle,CDCA3,0.12329,0.118825,0.011003,0.01894,0.446655,22
MP1_CELL_CYCLE_G2_M,cell_cycle,PLK1,0.109345,0.116342,0.010773,0.01893,0.435923,23
MP1_CELL_CYCLE_G2_M,cell_cycle,CDCA8,0.127376,0.120212,0.011131,0.01803,0.4277,24
MP1_CELL_CYCLE_G2_M,cell_cycle,NUSAP1,0.123076,0.116533,0.01079,0.017916,0.438402,25
MP1_CELL_CYCLE_G2_M,cell_cycle,MAD2L1,0.164434,0.152317,0.014104,0.01624,0.418688,26
MP1_CELL_CYCLE_G2_M,cell_cycle,NUF2,0.103478,0.090198,0.008352,0.014967,0.418344,27
MP1_CELL_CYCLE_G2_M,cell_cycle,HIST1H4C,0.287462,0.338903,0.031381,0.014578,0.238829,28
MP1_CELL_CYCLE_G2_M,cell_cycle,CCNA2,0.107207,0.100866,0.00934,0.014503,0.419083,29
MP1_CELL_CYCLE_G2_M,cell_cycle,TOP2A,0.104594,0.095072,0.008803,0.014439,0.407612,30
MP1_CELL_CYCLE_G2_M,cell_cycle,ASPM,0.094284,0.08285,0.007672,0.013835,0.380043,31
MP1_CELL_CYCLE_G2_M,cell_cycle,CENPA,0.102242,0.091002,0.008426,0.013725,0.385399,32
MP1_CELL_CYCLE_G2_M,cell_cycle,CKAP2,0.13291,0.105397,0.009759,0.012333,0.282307,33
MP1_CELL_CYCLE_G2_M,cell_cycle,DEPDC1,0.08749,0.074666,0.006914,0.011951,0.384065,34
MP1_CELL_CYCLE_G2_M,cell_cycle,PBK,0.09179,0.079031,0.007318,0.01179,0.383995,35
MP1_CELL_CYCLE_G2_M,cell_cycle,KIF23,0.088393,0.073714,0.006826,0.01093,0.356005,36
MP1_CELL_CYCLE_G2_M,cell_cycle,ARL6IP1,0.225033,0.191139,0.017699,0.010118,0.115409,37
MP1_CELL_CYCLE_G2_M,cell_cycle,AURKA,0.084426,0.066213,0.006131,0.009835,0.3048,38
MP1_CELL_CYCLE_G2_M,cell_cycle,ECT2,0.12652,0.105924,0.009808,0.009722,0.309619,39
MP1_CELL_CYCLE_G2_M,cell_cycle,ZWINT,0.130012,0.108938,0.010087,0.009438,0.334877,40
MP1_CELL_CYCLE_G2_M,cell_cycle,TACC3,0.091553,0.071542,0.006624,0.009437,0.309875,41
MP1_CELL_CYCLE_G2_M,cell_cycle,DLGAP5,0.072382,0.057121,0.005289,0.009433,0.357572,42
MP1_CELL_CYCLE_G2_M,cell_cycle,KIF2C,0.065279,0.0514,0.004759,0.008353,0.339366,43
MP1_CELL_CYCLE_G2_M,cell_cycle,HMMR,0.062951,0.050104,0.004639,0.007855,0.320959,44
MP1_CELL_CYCLE_G2_M,cell_cycle,GTSE1,0.066538,0.047425,0.004391,0.007797,0.333739,45
MP1_CELL_CYCLE_G2_M,cell_cycle,KIF20B,0.0749,0.054828,0.005077,0.00721,0.298688,46
MP1_CELL_CYCLE_G2_M,cell_cycle,KNSTRN,0.080269,0.056699,0.00525,0.006894,0.252986,47
MP1_CELL_CYCLE_G2_M,cell_cycle,AURKB,0.06364,0.049391,0.004573,0.006892,0.329637,48
MP1_CELL_CYCLE_G2_M,cell_cycle,CENPE,0.055088,0.037945,0.003514,0.006697,0.304154,49
MP1_CELL_CYCLE_G2_M,cell_cycle,PRC1,0.059602,0.040318,0.003733,0.005138,0.278251,50
MP20_MYC,metabolic,RAN,0.695173,1.206463,0.049221,0.049707,0.500572,1
MP20_MYC,metabolic,LDHA,0.721327,1.423792,0.058088,0.047747,0.421093,2
MP20_MYC,metabolic,FABP5,0.519717,0.90435,0.036895,0.04538,0.473478,3
MP20_MYC,metabolic,HSPD1,0.620748,0.964552,0.039352,0.044384,0.492212,4
MP20_MYC,metabolic,ENO1,0.697857,1.266106,0.051654,0.041663,0.383845,5
MP20_MYC,metabolic,HSPE1,0.698024,1.197435,0.048853,0.039605,0.387994,6
MP20_MYC,metabolic,NCL,0.630582,0.929977,0.037941,0.0355,0.40629,7
MP20_MYC,metabolic,LDHB,0.52967,0.85055,0.034701,0.03496,0.41668,8
MP20_MYC,metabolic,RANBP1,0.55067,0.756263,0.030854,0.034661,0.446866,9
MP20_MYC,metabolic,SNRPD1,0.561692,0.7429,0.030309,0.032767,0.406616,10
MP20_MYC,metabolic,EIF5A,0.621651,0.905818,0.036955,0.030659,0.403951,11
MP20_MYC,metabolic,PPA1,0.584426,0.803123,0.032766,0.029792,0.364512,12
MP20_MYC,metabolic,FKBP4,0.50354,0.622932,0.025414,0.028744,0.393802,13
MP20_MYC,metabolic,CCT5,0.466315,0.555481,0.022662,0.027947,0.410164,14
MP20_MYC,metabolic,C1QBP,0.50993,0.625875,0.025534,0.027714,0.406613,15
MP20_MYC,metabolic,CYCS,0.557606,0.734636,0.029972,0.02734,0.341759,16
MP20_MYC,metabolic,MRPL3,0.442132,0.476965,0.019459,0.025251,0.395871,17
MP20_MYC,metabolic,EBNA1BP2,0.40239,0.406444,0.016582,0.022917,0.373889,18
MP20_MYC,metabolic,CCT2,0.412224,0.421517,0.017197,0.021754,0.374647,19
MP20_MYC,metabolic,ATP5MC1,0.571052,0.766561,0.031274,0.021579,0.259964,20
MP20_MYC,metabolic,NHP2,0.585614,0.820214,0.033463,0.021315,0.233683,21
MP20_MYC,metabolic,PA2G4,0.401083,0.410031,0.016728,0.01833,0.316383,22
MP20_MYC,metabolic,DCTPP1,0.381675,0.373142,0.015223,0.017242,0.288515,23
MP20_MYC,metabolic,NOP58,0.307298,0.279278,0.011394,0.017017,0.347104,24
MP20_MYC,metabolic,BZW2,0.338322,0.31331,0.012782,0.015399,0.314398,25
MP20_MYC,metabolic,PRMT1,0.370439,0.364693,0.014879,0.014984,0.298237,26
MP20_MYC,metabolic,NIFK,0.282877,0.242591,0.009897,0.014704,0.312069,27
MP20_MYC,metabolic,DKC1,0.256533,0.21778,0.008885,0.014561,0.335876,28
MP20_MYC,metabolic,SRM,0.255392,0.22134,0.00903,0.014154,0.317984,29
MP20_MYC,metabolic,EIF4EBP1,0.521689,0.780373,0.031837,0.013849,0.231252,30
MP20_MYC,metabolic,PAICS,0.262947,0.228711,0.009331,0.013645,0.363661,31
MP20_MYC,metabolic,TIMM13,0.436241,0.484301,0.019758,0.013367,0.197797,32
MP20_MYC,metabolic,DCAF13,0.291334,0.276311,0.011273,0.012978,0.326267,33
MP20_MYC,metabolic,SLIRP,0.407711,0.424908,0.017335,0.01269,0.202796,34
MP20_MYC,metabolic,TOMM40,0.28568,0.248824,0.010151,0.012423,0.281133,35
MP20_MYC,metabolic,NOP16,0.242208,0.208954,0.008525,0.010796,0.285924,36
MP20_MYC,metabolic,MYC,0.273779,0.294109,0.011999,0.010361,0.215677,37
MP20_MYC,metabolic,ODC1,0.260167,0.264053,0.010773,0.010157,0.212389,38
MP20_MYC,metabolic,PNO1,0.214961,0.161989,0.006609,0.009421,0.27685,39
MP20_MYC,metabolic,RUVBL1,0.198594,0.153198,0.00625,0.009171,0.278869,40
MP20_MYC,metabolic,DDX21,0.282141,0.239256,0.009761,0.009162,0.204281,41
MP20_MYC,metabolic,MRTO4,0.190849,0.141175,0.00576,0.009042,0.289038,42
MP20_MYC,metabolic,NOLC1,0.214486,0.169222,0.006904,0.007704,0.239292,43
MP20_MYC,metabolic,GPATCH4,0.19313,0.14174,0.005783,0.006958,0.204948,44
MP20_MYC,metabolic,CMSS1,0.15505,0.113104,0.004614,0.005749,0.206088,45
MP20_MYC,metabolic,NOP56,0.179447,0.13013,0.005309,0.005028,0.182082,46
MP20_MYC,metabolic,NME1,0.133243,0.103703,0.004231,0.004811,0.190288,47
MP20_MYC,metabolic,GNL3,0.166144,0.121349,0.004951,0.004329,0.150135,48
MP20_MYC,metabolic,MRPL12,0.035847,0.021604,0.000881,0.000582,0.061251,49
MP21_RESPIRATION,metabolic,RPS21,0.874929,2.125438,0.053939,0.040831,0.595963,1
MP21_RESPIRATION,metabolic,ATP5F1E,0.829936,1.805193,0.045812,0.039001,0.618535,2
MP21_RESPIRATION,metabolic,COX6B1,0.798508,1.587951,0.040299,0.032654,0.467847,3
MP21_RESPIRATION,metabolic,NDUFS5,0.752067,1.402678,0.035597,0.032448,0.452315,4
MP21_RESPIRATION,metabolic,OST4,0.76069,1.43479,0.036412,0.031218,0.501588,5
MP21_RESPIRATION,metabolic,SEC61G,0.724107,1.264333,0.032086,0.029915,0.482106,6
MP21_RESPIRATION,metabolic,NDUFB2,0.713441,1.206199,0.030611,0.028906,0.468281,7
MP21_RESPIRATION,metabolic,NHP2,0.585614,0.820214,0.020815,0.028899,0.459604,8
MP21_RESPIRATION,metabolic,UBL5,0.683794,1.094638,0.02778,0.028841,0.515187,9
MP21_RESPIRATION,metabolic,ATP5MF,0.697073,1.14929,0.029167,0.028802,0.477257,10
MP21_RESPIRATION,metabolic,SNRPD2,0.698285,1.14743,0.029119,0.027397,0.484274,11
MP21_RESPIRATION,metabolic,TMEM258,0.624406,0.918184,0.023302,0.026641,0.471448,12
MP21_RESPIRATION,metabolic,SNRPG,0.653316,0.994125,0.025229,0.026585,0.468221,13
MP21_RESPIRATION,metabolic,COX7B,0.651772,0.975562,0.024758,0.02639,0.474772,14
MP21_RESPIRATION,metabolic,APRT,0.646,0.98155,0.02491,0.026248,0.409524,15
MP21_RESPIRATION,metabolic,ATOX1,0.562524,0.778548,0.019758,0.024835,0.427613,16
MP21_RESPIRATION,metabolic,SEM1,0.678806,1.076542,0.02732,0.024804,0.435062,17
MP21_RESPIRATION,metabolic,UQCR10,0.693059,1.101494,0.027954,0.024414,0.424035,18
MP21_RESPIRATION,metabolic,NDUFS6,0.586136,0.798036,0.020253,0.024391,0.428979,19
MP21_RESPIRATION,metabolic,RPS29,0.565351,0.77066,0.019558,0.023729,0.433792,20
MP21_RESPIRATION,metabolic,NDUFB4,0.649302,0.969155,0.024595,0.023679,0.395946,21
MP21_RESPIRATION,metabolic,NDUFA1,0.566348,0.759131,0.019265,0.023328,0.4554,22
MP21_RESPIRATION,metabolic,RPL21,0.731851,1.274864,0.032354,0.022806,0.288721,23
MP21_RESPIRATION,metabolic,ROMO1,0.588678,0.834352,0.021174,0.022032,0.452854,24
MP21_RESPIRATION,metabolic,PFDN2,0.633219,0.94146,0.023892,0.02156,0.334553,25
MP21_RESPIRATION,metabolic,ATP5MC1,0.571052,0.766561,0.019454,0.021429,0.415064,26
MP21_RESPIRATION,metabolic,ATP5ME,0.44819,0.53262,0.013517,0.019663,0.422361,27
MP21_RESPIRATION,metabolic,NDUFAB1,0.622363,0.888442,0.022547,0.019614,0.308492,28
MP21_RESPIRATION,metabolic,NDUFA3,0.430801,0.541609,0.013745,0.018783,0.457493,29
MP21_RESPIRATION,metabolic,LSM7,0.513279,0.622043,0.015786,0.018776,0.412812,30
MP21_RESPIRATION,metabolic,NDUFC1,0.483205,0.582862,0.014792,0.017255,0.396526,31
